time,latitud,longitud,value,statusCode,codigoEstacion,nombreEstacion
2024-01-01 01:00:00,-27.37001669561884,-70.32337306270409,31.0,14.0,332,Copiapo sivica
2024-01-01 02:00:00,-27.37001669561884,-70.32337306270409,29.0,14.0,332,Copiapo sivica
2024-01-01 03:00:00,-27.37001669561884,-70.32337306270409,18.0,14.0,332,Copiapo sivica
2024-01-01 04:00:00,-27.37001669561884,-70.32337306270409,31.0,14.0,332,Copiapo sivica
2024-01-01 05:00:00,-27.37001669561884,-70.32337306270409,17.0,14.0,332,Copiapo sivica
2024-01-01 06:00:00,-27.37001669561884,-70.32337306270409,17.0,14.0,332,Copiapo sivica
2024-01-01 07:00:00,-27.37001669561884,-70.32337306270409,10.0,14.0,332,Copiapo sivica
2024-01-01 08:00:00,-27.37001669561884,-70.32337306270409,10.0,14.0,332,Copiapo sivica
2024-01-01 09:00:00,-27.37001669561884,-70.32337306270409,9.0,14.0,332,Copiapo sivica
2024-01-01 10:00:00,-27.37001669561884,-70.32337306270409,8.0,14.0,332,Copiapo sivica
2024-01-01 11:00:00,-27.37001669561884,-70.32337306270409,12.0,14.0,332,Copiapo sivica
2024-01-01 12:00:00,-27.37001669561884,-70.32337306270409,16.0,14.0,332,Copiapo sivica
2024-01-01 13:00:00,-27.37001669561884,-70.32337306270409,11.0,14.0,332,Copiapo sivica
2024-01-01 14:00:00,-27.37001669561884,-70.32337306270409,13.0,14.0,332,Copiapo sivica
2024-01-01 15:00:00,-27.37001669561884,-70.32337306270409,15.0,14.0,332,Copiapo sivica
2024-01-01 16:00:00,-27.37001669561884,-70.32337306270409,23.0,14.0,332,Copiapo sivica
2024-01-01 17:00:00,-27.37001669561884,-70.32337306270409,15.0,14.0,332,Copiapo sivica
2024-01-01 18:00:00,-27.37001669561884,-70.32337306270409,35.0,14.0,332,Copiapo sivica
2024-01-01 19:00:00,-27.37001669561884,-70.32337306270409,32.0,14.0,332,Copiapo sivica
2024-01-01 20:00:00,-27.37001669561884,-70.32337306270409,32.0,14.0,332,Copiapo sivica
2024-01-01 21:00:00,-27.37001669561884,-70.32337306270409,56.0,14.0,332,Copiapo sivica
2024-01-01 22:00:00,-27.37001669561884,-70.32337306270409,37.0,14.0,332,Copiapo sivica
2024-01-01 23:00:00,-27.37001669561884,-70.32337306270409,30.0,14.0,332,Copiapo sivica
2024-01-02 00:00:00,-27.37001669561884,-70.32337306270409,34.0,14.0,332,Copiapo sivica
2024-01-02 01:00:00,-27.37001669561884,-70.32337306270409,32.0,14.0,332,Copiapo sivica
2024-01-02 02:00:00,-27.37001669561884,-70.32337306270409,27.0,14.0,332,Copiapo sivica
2024-01-02 03:00:00,-27.37001669561884,-70.32337306270409,37.0,14.0,332,Copiapo sivica
2024-01-02 04:00:00,-27.37001669561884,-70.32337306270409,33.0,14.0,332,Copiapo sivica
2024-01-02 05:00:00,-27.37001669561884,-70.32337306270409,26.0,14.0,332,Copiapo sivica
2024-01-02 06:00:00,-27.37001669561884,-70.32337306270409,29.0,14.0,332,Copiapo sivica
2024-01-02 07:00:00,-27.37001669561884,-70.32337306270409,23.0,14.0,332,Copiapo sivica
2024-01-02 08:00:00,-27.37001669561884,-70.32337306270409,23.0,14.0,332,Copiapo sivica
2024-01-02 09:00:00,-27.37001669561884,-70.32337306270409,33.0,14.0,332,Copiapo sivica
2024-01-02 10:00:00,-27.37001669561884,-70.32337306270409,23.0,14.0,332,Copiapo sivica
2024-01-02 11:00:00,-27.37001669561884,-70.32337306270409,28.0,14.0,332,Copiapo sivica
2024-01-02 12:00:00,-27.37001669561884,-70.32337306270409,18.0,14.0,332,Copiapo sivica
2024-01-02 13:00:00,-27.37001669561884,-70.32337306270409,27.0,14.0,332,Copiapo sivica
2024-01-01 01:00:00,-33.01199397246585,-71.5474599637082,34.1042,14.0,529,Vina del mar
2024-01-01 02:00:00,-33.01199397246585,-71.5474599637082,29.1692,14.0,529,Vina del mar
2024-01-01 03:00:00,-33.01199397246585,-71.5474599637082,33.5709,14.0,529,Vina del mar
2024-01-01 04:00:00,-33.01199397246585,-71.5474599637082,29.4217,14.0,529,Vina del mar
2024-01-01 05:00:00,-33.01199397246585,-71.5474599637082,33.1708,14.0,529,Vina del mar
2024-01-01 06:00:00,-33.01199397246585,-71.5474599637082,28.19,14.0,529,Vina del mar
2024-01-01 07:00:00,-33.01199397246585,-71.5474599637082,23.02,14.0,529,Vina del mar
2024-01-01 08:00:00,-33.01199397246585,-71.5474599637082,24.2383,14.0,529,Vina del mar
2024-01-01 09:00:00,-33.01199397246585,-71.5474599637082,23.2809,14.0,529,Vina del mar
2024-01-01 10:00:00,-33.01199397246585,-71.5474599637082,22.7292,14.0,529,Vina del mar
2024-01-01 11:00:00,-33.01199397246585,-71.5474599637082,19.8342,14.0,529,Vina del mar
