time,latitud,longitud,min,prom,max,s_cod,nombre
2007-01-01 01:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 02:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 03:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 04:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 05:00:00,-29.754064,-71.257442,0.0,0.189,0.749,28,La Serena [El Romeral]
2007-01-01 06:00:00,-29.754064,-71.257442,2.841,24.087,65.659,28,La Serena [El Romeral]
2007-01-01 07:00:00,-29.754064,-71.257442,39.356,148.922,251.164,28,La Serena [El Romeral]
2007-01-01 08:00:00,-29.754064,-71.257442,252.54,357.756,552.058,28,La Serena [El Romeral]
2007-01-01 09:00:00,-29.754064,-71.257442,293.741,528.438,665.007,28,La Serena [El Romeral]
2007-01-01 10:00:00,-29.754064,-71.257442,209.177,459.642,865.669,28,La Serena [El Romeral]
2007-01-01 11:00:00,-29.754064,-71.257442,268.908,700.772,892.115,28,La Serena [El Romeral]
2007-01-01 12:00:00,-29.754064,-71.257442,777.879,836.398,863.035,28,La Serena [El Romeral]
2007-01-01 13:00:00,-29.754064,-71.257442,722.871,835.827,859.01,28,La Serena [El Romeral]
2007-01-01 14:00:00,-29.754064,-71.257442,230.531,756.148,884.063,28,La Serena [El Romeral]
2007-01-01 15:00:00,-29.754064,-71.257442,613.998,681.982,769.936,28,La Serena [El Romeral]
2007-01-01 16:00:00,-29.754064,-71.257442,454.892,535.794,619.541,28,La Serena [El Romeral]
2007-01-01 17:00:00,-29.754064,-71.257442,279.422,365.547,452.075,28,La Serena [El Romeral]
2007-01-01 18:00:00,-29.754064,-71.257442,119.613,192.486,237.49,28,La Serena [El Romeral]
2007-01-01 19:00:00,-29.754064,-71.257442,6.756,51.596,115.929,28,La Serena [El Romeral]
2007-01-01 20:00:00,-29.754064,-71.257442,0.0,0.678,6.141,28,La Serena [El Romeral]
2007-01-01 21:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 22:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 23:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 01:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 02:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 03:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 04:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 05:00:00,-29.754064,-71.257442,0.0,0.189,0.749,28,La Serena [El Romeral]
2007-01-01 06:00:00,-29.754064,-71.257442,2.841,24.087,65.659,28,La Serena [El Romeral]
2007-01-01 07:00:00,-29.754064,-71.257442,39.356,148.922,251.164,28,La Serena [El Romeral]
2007-01-01 08:00:00,-29.754064,-71.257442,252.54,357.756,552.058,28,La Serena [El Romeral]
2007-01-01 09:00:00,-29.754064,-71.257442,293.741,528.438,665.007,28,La Serena [El Romeral]
2007-01-01 10:00:00,-29.754064,-71.257442,209.177,459.642,865.669,28,La Serena [El Romeral]
2007-01-01 11:00:00,-29.754064,-71.257442,268.908,700.772,892.115,28,La Serena [El Romeral]
2007-01-01 12:00:00,-29.754064,-71.257442,777.879,836.398,863.035,28,La Serena [El Romeral]
2007-01-01 13:00:00,-29.754064,-71.257442,722.871,835.827,859.01,28,La Serena [El Romeral]
2007-01-01 14:00:00,-29.754064,-71.257442,230.531,756.148,884.063,28,La Serena [El Romeral]
2007-01-01 15:00:00,-29.754064,-71.257442,613.998,681.982,769.936,28,La Serena [El Romeral]
2007-01-01 16:00:00,-29.754064,-71.257442,454.892,535.794,619.541,28,La Serena [El Romeral]
2007-01-01 17:00:00,-29.754064,-71.257442,279.422,365.547,452.075,28,La Serena [El Romeral]
2007-01-01 18:00:00,-29.754064,-71.257442,119.613,192.486,237.49,28,La Serena [El Romeral]
2007-01-01 19:00:00,-29.754064,-71.257442,6.756,51.596,115.929,28,La Serena [El Romeral]
2007-01-01 20:00:00,-29.754064,-71.257442,0.0,0.678,6.141,28,La Serena [El Romeral]
2007-01-01 21:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 22:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-01 23:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-02 00:00:00,-29.754064,-71.257442,0.0,0.001,0.007,28,La Serena [El Romeral]
2007-01-02 01:00:00,-29.754064,-71.257442,0.0,0.001,0.007,28,La Serena [El Romeral]
2007-01-02 02:00:00,-29.754064,-71.257442,0.0,0.002,0.011,28,La Serena [El Romeral]
2007-01-02 03:00:00,-29.754064,-71.257442,0.0,0.003,0.011,28,La Serena [El Romeral]
2007-01-02 04:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-02 05:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-02 06:00:00,-29.754064,-71.257442,0.007,14.235,43.168,28,La Serena [El Romeral]
2007-01-02 07:00:00,-29.754064,-71.257442,45.59,102.415,244.254,28,La Serena [El Romeral]
2007-01-02 08:00:00,-29.754064,-71.257442,150.559,326.176,424.988,28,La Serena [El Romeral]
2007-01-02 09:00:00,-29.754064,-71.257442,428.405,510.88,596.306,28,La Serena [El Romeral]
2007-01-02 10:00:00,-29.754064,-71.257442,595.754,658.818,721.112,28,La Serena [El Romeral]
2007-01-02 11:00:00,-29.754064,-71.257442,721.602,770.972,811.51,28,La Serena [El Romeral]
2007-01-02 12:00:00,-29.754064,-71.257442,810.533,832.553,846.462,28,La Serena [El Romeral]
2007-01-02 13:00:00,-29.754064,-71.257442,821.044,837.023,846.576,28,La Serena [El Romeral]
2007-01-02 14:00:00,-29.754064,-71.257442,742.195,782.578,820.396,28,La Serena [El Romeral]
2007-01-02 15:00:00,-29.754064,-71.257442,616.318,682.078,739.294,28,La Serena [El Romeral]
2007-01-02 16:00:00,-29.754064,-71.257442,459.831,539.017,613.003,28,La Serena [El Romeral]
2007-01-02 17:00:00,-29.754064,-71.257442,282.418,369.104,453.776,28,La Serena [El Romeral]
2007-01-02 18:00:00,-29.754064,-71.257442,116.386,196.286,279.257,28,La Serena [El Romeral]
2007-01-02 19:00:00,-29.754064,-71.257442,6.752,50.219,113.683,28,La Serena [El Romeral]
2007-01-02 20:00:00,-29.754064,-71.257442,0.0,0.627,6.152,28,La Serena [El Romeral]
2007-01-02 21:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-02 22:00:00,-29.754064,-71.257442,0.0,0.001,0.011,28,La Serena [El Romeral]
2007-01-02 23:00:00,-29.754064,-71.257442,0.0,0.001,0.007,28,La Serena [El Romeral]
2007-01-03 00:00:00,-29.754064,-71.257442,0.0,0.002,0.011,28,La Serena [El Romeral]
2007-01-03 01:00:00,-29.754064,-71.257442,0.0,0.002,0.011,28,La Serena [El Romeral]
2007-01-03 02:00:00,-29.754064,-71.257442,0.0,0.003,0.018,28,La Serena [El Romeral]
2007-01-03 03:00:00,-29.754064,-71.257442,0.0,0.003,0.011,28,La Serena [El Romeral]
2007-01-03 04:00:00,-29.754064,-71.257442,0.0,0.003,0.015,28,La Serena [El Romeral]
2007-01-03 05:00:00,-29.754064,-71.257442,0.0,0.03,0.525,28,La Serena [El Romeral]
2007-01-03 06:00:00,-29.754064,-71.257442,8.538,27.123,72.768,28,La Serena [El Romeral]
2007-01-03 07:00:00,-29.754064,-71.257442,75.109,161.921,242.015,28,La Serena [El Romeral]
2007-01-03 08:00:00,-29.754064,-71.257442,245.629,327.261,412.03,28,La Serena [El Romeral]
2007-01-03 09:00:00,-29.754064,-71.257442,417.072,501.198,582.361,28,La Serena [El Romeral]
2007-01-03 10:00:00,-29.754064,-71.257442,583.568,654.495,718.426,28,La Serena [El Romeral]
2007-01-03 11:00:00,-29.754064,-71.257442,719.037,767.745,801.252,28,La Serena [El Romeral]
2007-01-03 12:00:00,-29.754064,-71.257442,800.927,823.923,837.086,28,La Serena [El Romeral]
2007-01-03 13:00:00,-29.754064,-71.257442,808.378,827.753,837.55,28,La Serena [El Romeral]
2007-01-03 14:00:00,-29.754064,-71.257442,732.087,774.974,808.327,28,La Serena [El Romeral]
2007-01-03 15:00:00,-29.754064,-71.257442,608.565,671.005,730.975,28,La Serena [El Romeral]
2007-01-03 16:00:00,-29.754064,-71.257442,453.407,531.993,604.958,28,La Serena [El Romeral]
2007-01-03 17:00:00,-29.754064,-71.257442,280.088,365.093,448.998,28,La Serena [El Romeral]
2007-01-03 18:00:00,-29.754064,-71.257442,114.312,190.067,277.432,28,La Serena [El Romeral]
2007-01-03 19:00:00,-29.754064,-71.257442,6.299,49.147,112.139,28,La Serena [El Romeral]
2007-01-03 20:00:00,-29.754064,-71.257442,0.0,0.517,5.596,28,La Serena [El Romeral]
2007-01-03 21:00:00,-29.754064,-71.257442,0.0,0.003,0.007,28,La Serena [El Romeral]
2007-01-03 22:00:00,-29.754064,-71.257442,0.0,0.001,0.007,28,La Serena [El Romeral]
2007-01-03 23:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
2007-01-04 00:00:00,-29.754064,-71.257442,0.0,0.003,0.015,28,La Serena [El Romeral]
2007-01-04 01:00:00,-29.754064,-71.257442,0.0,0.003,0.011,28,La Serena [El Romeral]
2007-01-04 02:00:00,-29.754064,-71.257442,0.0,0.003,0.011,28,La Serena [El Romeral]
2007-01-04 03:00:00,-29.754064,-71.257442,0.0,0.002,0.011,28,La Serena [El Romeral]
2007-01-04 04:00:00,-29.754064,-71.257442,0.0,0.003,0.011,28,La Serena [El Romeral]
2007-01-04 05:00:00,-29.754064,-71.257442,0.0,0.005,0.026,28,La Serena [El Romeral]
2007-01-04 06:00:00,-29.754064,-71.257442,0.066,18.579,36.978,28,La Serena [El Romeral]
2007-01-04 07:00:00,-29.754064,-71.257442,38.445,134.378,251.497,28,La Serena [El Romeral]
2007-01-04 08:00:00,-29.754064,-71.257442,182.376,336.778,420.595,28,La Serena [El Romeral]
2007-01-04 09:00:00,-29.754064,-71.257442,422.589,504.467,582.708,28,La Serena [El Romeral]
2007-01-04 10:00:00,-29.754064,-71.257442,587.182,662.944,724.748,28,La Serena [El Romeral]
2007-01-04 11:00:00,-29.754064,-71.257442,725.608,772.175,809.469,28,La Serena [El Romeral]
2007-01-04 12:00:00,-29.754064,-71.257442,809.407,832.476,844.684,28,La Serena [El Romeral]
2007-01-04 13:00:00,-29.754064,-71.257442,825.481,839.69,847.117,28,La Serena [El Romeral]
2007-01-04 14:00:00,-29.754064,-71.257442,749.175,786.62,823.114,28,La Serena [El Romeral]
2007-01-04 15:00:00,-29.754064,-71.257442,624.856,690.337,748.443,28,La Serena [El Romeral]
2007-01-04 16:00:00,-29.754064,-71.257442,463.266,546.464,623.463,28,La Serena [El Romeral]
2007-01-04 17:00:00,-29.754064,-71.257442,289.735,369.057,460.72,28,La Serena [El Romeral]
2007-01-04 18:00:00,-29.754064,-71.257442,115.219,197.782,286.874,28,La Serena [El Romeral]
2007-01-04 19:00:00,-29.754064,-71.257442,7.272,51.124,113.463,28,La Serena [El Romeral]
2007-01-04 20:00:00,-29.754064,-71.257442,0.0,0.689,6.514,28,La Serena [El Romeral]
2007-01-04 21:00:00,-29.754064,-71.257442,0.0,0.002,0.011,28,La Serena [El Romeral]
2007-01-04 22:00:00,-29.754064,-71.257442,0.0,0.003,0.007,28,La Serena [El Romeral]
2007-01-04 23:00:00,-29.754064,-71.257442,0.0,0.003,0.011,28,La Serena [El Romeral]
2007-01-05 00:00:00,-29.754064,-71.257442,0.0,0.003,0.011,28,La Serena [El Romeral]
2007-01-05 01:00:00,-29.754064,-71.257442,0.0,0.002,0.015,28,La Serena [El Romeral]
2007-01-05 02:00:00,-29.754064,-71.257442,0.0,0.002,0.007,28,La Serena [El Romeral]
