time,latitud,longitud,min,prom,max,s_cod,nombre
2022-01-02,-29.0572,-70.90517,6.26,6.26,6.26,CACHset0,Cachiyuyo
2022-01-03,-29.0572,-70.90517,6.23,6.23,6.23,CACHset0,Cachiyuyo
2022-01-04,-29.0572,-70.90517,6.58,6.58,6.58,CACHset0,Cachiyuyo
2022-01-05,-29.0572,-70.90517,6.37,6.37,6.37,CACHset0,Cachiyuyo
2022-01-06,-29.0572,-70.90517,6.22,6.22,6.22,CACHset0,Cachiyuyo
2022-01-07,-29.0572,-70.90517,6.43,6.43,6.43,CACHset0,Cachiyuyo
2022-01-08,-29.0572,-70.90517,6.75,6.75,6.75,CACHset0,Cachiyuyo
2022-01-09,-29.0572,-70.90517,6.1,6.1,6.1,CACHset0,Cachiyuyo
2022-01-10,-29.0572,-70.90517,5.99,5.99,5.99,CACHset0,Cachiyuyo
2022-01-11,-29.0572,-70.90517,5.99,5.99,5.99,CACHset0,Cachiyuyo
2022-01-12,-29.0572,-70.90517,6.55,6.55,6.55,CACHset0,Cachiyuyo
2022-01-13,-29.0572,-70.90517,6.02,6.02,6.02,CACHset0,Cachiyuyo
2022-01-14,-29.0572,-70.90517,5.45,5.45,5.45,CACHset0,Cachiyuyo
2022-01-15,-29.0572,-70.90517,5.39,5.39,5.39,CACHset0,Cachiyuyo
2022-01-16,-29.0572,-70.90517,5.76,5.76,5.76,CACHset0,Cachiyuyo
2022-01-17,-29.0572,-70.90517,6.22,6.22,6.22,CACHset0,Cachiyuyo
2022-01-18,-29.0572,-70.90517,6.32,6.32,6.32,CACHset0,Cachiyuyo
2022-01-02,-29.754064,-71.257442,6.77,6.77,6.77,5set0,La Serena [El Romeral]
2022-01-03,-29.754064,-71.257442,6.38,6.38,6.38,5set0,La Serena [El Romeral]
2022-01-04,-29.754064,-71.257442,6.14,6.14,6.14,5set0,La Serena [El Romeral]
2022-01-05,-29.754064,-71.257442,4.85,4.85,4.85,5set0,La Serena [El Romeral]
2022-01-06,-29.754064,-71.257442,5.84,5.84,5.84,5set0,La Serena [El Romeral]
2022-01-07,-29.754064,-71.257442,6.59,6.59,6.59,5set0,La Serena [El Romeral]
2022-01-08,-29.754064,-71.257442,5.65,5.65,5.65,5set0,La Serena [El Romeral]
2022-01-09,-29.754064,-71.257442,6.26,6.26,6.26,5set0,La Serena [El Romeral]
2022-01-10,-29.754064,-71.257442,6.58,6.58,6.58,5set0,La Serena [El Romeral]
2022-01-11,-29.754064,-71.257442,6.29,6.29,6.29,5set0,La Serena [El Romeral]
2022-01-12,-29.754064,-71.257442,6.79,6.79,6.79,5set0,La Serena [El Romeral]
2022-01-13,-29.754064,-71.257442,6.4,6.4,6.4,5set0,La Serena [El Romeral]
2022-01-14,-29.754064,-71.257442,6.31,6.31,6.31,5set0,La Serena [El Romeral]
2022-01-15,-29.754064,-71.257442,6.43,6.43,6.43,5set0,La Serena [El Romeral]
2022-01-16,-29.754064,-71.257442,5.47,5.47,5.47,5set0,La Serena [El Romeral]
2022-01-17,-29.754064,-71.257442,6.51,6.51,6.51,5set0,La Serena [El Romeral]
2022-01-18,-29.754064,-71.257442,6.09,6.09,6.09,5set0,La Serena [El Romeral]
2022-01-02,-29.97852,-71.080386,4.99,4.99,4.99,9set0,Gabriela Mistral
2022-01-03,-29.97852,-71.080386,4.71,4.71,4.71,9set0,Gabriela Mistral
2022-01-04,-29.97852,-71.080386,4.94,4.94,4.94,9set0,Gabriela Mistral
2022-01-05,-29.97852,-71.080386,4.28,4.28,4.28,9set0,Gabriela Mistral
2022-01-06,-29.97852,-71.080386,4.4,4.4,4.4,9set0,Gabriela Mistral
2022-01-07,-29.97852,-71.080386,4.79,4.79,4.79,9set0,Gabriela Mistral
2022-01-08,-29.97852,-71.080386,4.31,4.31,4.31,9set0,Gabriela Mistral
2022-01-09,-29.97852,-71.080386,4.94,4.94,4.94,9set0,Gabriela Mistral
2022-01-10,-29.97852,-71.080386,5.42,5.42,5.42,9set0,Gabriela Mistral
2022-01-11,-29.97852,-71.080386,5.08,5.08,5.08,9set0,Gabriela Mistral
2022-01-12,-29.97852,-71.080386,4.72,4.72,4.72,9set0,Gabriela Mistral
2022-01-13,-29.97852,-71.080386,4.36,4.36,4.36,9set0,Gabriela Mistral
2022-01-14,-29.97852,-71.080386,4.64,4.64,4.64,9set0,Gabriela Mistral
2022-01-15,-29.97852,-71.080386,3.67,3.67,3.67,9set0,Gabriela Mistral
2022-01-16,-29.97852,-71.080386,3.38,3.38,3.38,9set0,Gabriela Mistral
2022-01-17,-29.97852,-71.080386,5.01,5.01,5.01,9set0,Gabriela Mistral
2022-01-18,-29.97852,-71.080386,4.83,4.83,4.83,9set0,Gabriela Mistral
2022-01-02,-30.038318,-70.696553,6.07,6.07,6.07,6set0,Vicuña
2022-01-03,-30.038318,-70.696553,6.07,6.07,6.07,6set0,Vicuña
2022-01-04,-30.038318,-70.696553,6.39,6.39,6.39,6set0,Vicuña
2022-01-05,-30.038318,-70.696553,6.02,6.02,6.02,6set0,Vicuña
2022-01-06,-30.038318,-70.696553,6.25,6.25,6.25,6set0,Vicuña
2022-01-07,-30.038318,-70.696553,6.19,6.19,6.19,6set0,Vicuña
2022-01-08,-30.038318,-70.696553,5.79,5.79,5.79,6set0,Vicuña
2022-01-09,-30.038318,-70.696553,4.65,4.65,4.65,6set0,Vicuña
2022-01-10,-30.038318,-70.696553,4.91,4.91,4.91,6set0,Vicuña
2022-01-11,-30.038318,-70.696553,5.68,5.68,5.68,6set0,Vicuña
2022-01-12,-30.038318,-70.696553,5.7,5.7,5.7,6set0,Vicuña
2022-01-13,-30.038318,-70.696553,5.77,5.77,5.77,6set0,Vicuña
2022-01-14,-30.038318,-70.696553,4.51,4.51,4.51,6set0,Vicuña
2022-01-15,-30.038318,-70.696553,5.25,5.25,5.25,6set0,Vicuña
2022-01-16,-30.038318,-70.696553,3.58,3.58,3.58,6set0,Vicuña
2022-01-17,-30.038318,-70.696553,5.67,5.67,5.67,6set0,Vicuña
2022-01-18,-30.038318,-70.696553,5.62,5.62,5.62,6set0,Vicuña
2022-01-02,-30.074646,-71.238945,4.89,4.89,4.89,3set0,Pan de Azúcar
2022-01-03,-30.074646,-71.238945,4.68,4.68,4.68,3set0,Pan de Azúcar
2022-01-04,-30.074646,-71.238945,5.0,5.0,5.0,3set0,Pan de Azúcar
2022-01-05,-30.074646,-71.238945,4.11,4.11,4.11,3set0,Pan de Azúcar
