time,latitud,longitud,Ts_Valor,CodigoNacional,nombreEstacion
1950-02-01 23:00:00,-33.445,-70.68278,22.1,330020.0,"Quinta Normal, Santiago"
1950-02-02 12:00:00,-33.445,-70.68278,16.8,330020.0,"Quinta Normal, Santiago"
1950-02-02 18:00:00,-33.445,-70.68278,27.9,330020.0,"Quinta Normal, Santiago"
1950-02-02 23:00:00,-33.445,-70.68278,26.2,330020.0,"Quinta Normal, Santiago"
1950-02-03 12:00:00,-33.445,-70.68278,17.7,330020.0,"Quinta Normal, Santiago"
1950-02-03 18:00:00,-33.445,-70.68278,30.6,330020.0,"Quinta Normal, Santiago"
1950-02-03 23:00:00,-33.445,-70.68278,24.8,330020.0,"Quinta Normal, Santiago"
1950-02-04 12:00:00,-33.445,-70.68278,15.0,330020.0,"Quinta Normal, Santiago"
1950-02-04 18:00:00,-33.445,-70.68278,27.2,330020.0,"Quinta Normal, Santiago"
1950-02-04 23:00:00,-33.445,-70.68278,24.0,330020.0,"Quinta Normal, Santiago"
1950-02-05 12:00:00,-33.445,-70.68278,15.4,330020.0,"Quinta Normal, Santiago"
1950-02-05 18:00:00,-33.445,-70.68278,26.8,330020.0,"Quinta Normal, Santiago"
1950-02-05 23:00:00,-33.445,-70.68278,23.2,330020.0,"Quinta Normal, Santiago"
1950-02-06 12:00:00,-33.445,-70.68278,14.4,330020.0,"Quinta Normal, Santiago"
1950-02-06 18:00:00,-33.445,-70.68278,23.6,330020.0,"Quinta Normal, Santiago"
1950-02-06 23:00:00,-33.445,-70.68278,22.0,330020.0,"Quinta Normal, Santiago"
1950-02-07 12:00:00,-33.445,-70.68278,15.8,330020.0,"Quinta Normal, Santiago"
1950-02-07 18:00:00,-33.445,-70.68278,28.0,330020.0,"Quinta Normal, Santiago"
1950-02-07 23:00:00,-33.445,-70.68278,24.4,330020.0,"Quinta Normal, Santiago"
1950-02-08 12:00:00,-33.445,-70.68278,13.0,330020.0,"Quinta Normal, Santiago"
1950-02-08 18:00:00,-33.445,-70.68278,24.8,330020.0,"Quinta Normal, Santiago"
1950-02-08 23:00:00,-33.445,-70.68278,21.5,330020.0,"Quinta Normal, Santiago"
1950-02-09 12:00:00,-33.445,-70.68278,15.4,330020.0,"Quinta Normal, Santiago"
1950-02-09 18:00:00,-33.445,-70.68278,25.6,330020.0,"Quinta Normal, Santiago"
1950-02-09 23:00:00,-33.445,-70.68278,21.8,330020.0,"Quinta Normal, Santiago"
1950-02-10 12:00:00,-33.445,-70.68278,15.1,330020.0,"Quinta Normal, Santiago"
1950-02-10 18:00:00,-33.445,-70.68278,25.8,330020.0,"Quinta Normal, Santiago"
1950-02-10 23:00:00,-33.445,-70.68278,21.3,330020.0,"Quinta Normal, Santiago"
1950-02-11 12:00:00,-33.445,-70.68278,14.6,330020.0,"Quinta Normal, Santiago"
1950-02-11 18:00:00,-33.445,-70.68278,25.4,330020.0,"Quinta Normal, Santiago"
1950-02-11 23:00:00,-33.445,-70.68278,22.6,330020.0,"Quinta Normal, Santiago"
1950-02-12 12:00:00,-33.445,-70.68278,13.8,330020.0,"Quinta Normal, Santiago"
1950-02-12 18:00:00,-33.445,-70.68278,26.0,330020.0,"Quinta Normal, Santiago"
1950-02-12 23:00:00,-33.445,-70.68278,25.4,330020.0,"Quinta Normal, Santiago"
1950-02-13 12:00:00,-33.445,-70.68278,14.8,330020.0,"Quinta Normal, Santiago"
1950-02-13 18:00:00,-33.445,-70.68278,30.7,330020.0,"Quinta Normal, Santiago"
1950-02-13 23:00:00,-33.445,-70.68278,28.8,330020.0,"Quinta Normal, Santiago"
1950-02-14 12:00:00,-33.445,-70.68278,16.4,330020.0,"Quinta Normal, Santiago"
1950-02-14 18:00:00,-33.445,-70.68278,27.0,330020.0,"Quinta Normal, Santiago"
1950-02-14 23:00:00,-33.445,-70.68278,22.8,330020.0,"Quinta Normal, Santiago"
1950-02-15 12:00:00,-33.445,-70.68278,16.0,330020.0,"Quinta Normal, Santiago"
1950-02-15 18:00:00,-33.445,-70.68278,28.4,330020.0,"Quinta Normal, Santiago"
1950-02-15 23:00:00,-33.445,-70.68278,24.8,330020.0,"Quinta Normal, Santiago"
1950-02-16 12:00:00,-33.445,-70.68278,16.5,330020.0,"Quinta Normal, Santiago"
1950-02-16 18:00:00,-33.445,-70.68278,28.8,330020.0,"Quinta Normal, Santiago"
1950-02-16 23:00:00,-33.445,-70.68278,26.2,330020.0,"Quinta Normal, Santiago"
1950-02-17 12:00:00,-33.445,-70.68278,16.6,330020.0,"Quinta Normal, Santiago"
1950-02-17 18:00:00,-33.445,-70.68278,29.8,330020.0,"Quinta Normal, Santiago"
1950-02-17 23:00:00,-33.445,-70.68278,26.4,330020.0,"Quinta Normal, Santiago"
1950-02-18 12:00:00,-33.445,-70.68278,16.7,330020.0,"Quinta Normal, Santiago"
1950-02-18 18:00:00,-33.445,-70.68278,28.6,330020.0,"Quinta Normal, Santiago"
1950-02-18 23:00:00,-33.445,-70.68278,27.5,330020.0,"Quinta Normal, Santiago"
1950-02-19 12:00:00,-33.445,-70.68278,16.2,330020.0,"Quinta Normal, Santiago"
1950-02-19 18:00:00,-33.445,-70.68278,28.8,330020.0,"Quinta Normal, Santiago"
1950-02-19 23:00:00,-33.445,-70.68278,27.2,330020.0,"Quinta Normal, Santiago"
1950-02-20 12:00:00,-33.445,-70.68278,17.4,330020.0,"Quinta Normal, Santiago"
1950-02-20 18:00:00,-33.445,-70.68278,29.6,330020.0,"Quinta Normal, Santiago"
1950-02-20 23:00:00,-33.445,-70.68278,26.2,330020.0,"Quinta Normal, Santiago"
1950-02-21 12:00:00,-33.445,-70.68278,16.3,330020.0,"Quinta Normal, Santiago"
1950-02-21 18:00:00,-33.445,-70.68278,30.6,330020.0,"Quinta Normal, Santiago"
1950-02-21 23:00:00,-33.445,-70.68278,26.0,330020.0,"Quinta Normal, Santiago"
1950-02-22 12:00:00,-33.445,-70.68278,16.4,330020.0,"Quinta Normal, Santiago"
1950-02-22 18:00:00,-33.445,-70.68278,27.7,330020.0,"Quinta Normal, Santiago"
1950-02-22 23:00:00,-33.445,-70.68278,25.2,330020.0,"Quinta Normal, Santiago"
1950-02-23 12:00:00,-33.445,-70.68278,15.5,330020.0,"Quinta Normal, Santiago"
1950-02-23 18:00:00,-33.445,-70.68278,27.4,330020.0,"Quinta Normal, Santiago"
1950-02-23 23:00:00,-33.445,-70.68278,25.2,330020.0,"Quinta Normal, Santiago"
1950-02-24 12:00:00,-33.445,-70.68278,16.2,330020.0,"Quinta Normal, Santiago"
1950-02-24 18:00:00,-33.445,-70.68278,28.2,330020.0,"Quinta Normal, Santiago"
1950-02-24 23:00:00,-33.445,-70.68278,23.7,330020.0,"Quinta Normal, Santiago"
1950-02-25 12:00:00,-33.445,-70.68278,16.8,330020.0,"Quinta Normal, Santiago"
1950-02-25 18:00:00,-33.445,-70.68278,27.4,330020.0,"Quinta Normal, Santiago"
1950-02-25 23:00:00,-33.445,-70.68278,22.2,330020.0,"Quinta Normal, Santiago"
1950-02-26 12:00:00,-33.445,-70.68278,13.2,330020.0,"Quinta Normal, Santiago"
1950-02-26 18:00:00,-33.445,-70.68278,21.6,330020.0,"Quinta Normal, Santiago"
1950-02-26 23:00:00,-33.445,-70.68278,20.2,330020.0,"Quinta Normal, Santiago"
1950-02-27 12:00:00,-33.445,-70.68278,12.4,330020.0,"Quinta Normal, Santiago"
1950-02-27 18:00:00,-33.445,-70.68278,26.2,330020.0,"Quinta Normal, Santiago"
1950-02-27 23:00:00,-33.445,-70.68278,24.8,330020.0,"Quinta Normal, Santiago"
1950-02-28 12:00:00,-33.445,-70.68278,14.8,330020.0,"Quinta Normal, Santiago"
1950-02-28 18:00:00,-33.445,-70.68278,28.8,330020.0,"Quinta Normal, Santiago"
1950-02-28 23:00:00,-33.445,-70.68278,25.5,330020.0,"Quinta Normal, Santiago"
1950-03-01 12:00:00,-33.445,-70.68278,14.6,330020.0,"Quinta Normal, Santiago"
1950-03-01 18:00:00,-33.445,-70.68278,28.2,330020.0,"Quinta Normal, Santiago"
1950-03-01 23:00:00,-33.445,-70.68278,23.5,330020.0,"Quinta Normal, Santiago"
1950-03-02 12:00:00,-33.445,-70.68278,14.0,330020.0,"Quinta Normal, Santiago"
1950-03-02 18:00:00,-33.445,-70.68278,27.5,330020.0,"Quinta Normal, Santiago"
1950-03-02 23:00:00,-33.445,-70.68278,23.8,330020.0,"Quinta Normal, Santiago"
1950-03-03 12:00:00,-33.445,-70.68278,14.0,330020.0,"Quinta Normal, Santiago"
1950-03-03 18:00:00,-33.445,-70.68278,26.2,330020.0,"Quinta Normal, Santiago"
1950-03-03 23:00:00,-33.445,-70.68278,20.6,330020.0,"Quinta Normal, Santiago"
1950-03-04 12:00:00,-33.445,-70.68278,12.1,330020.0,"Quinta Normal, Santiago"
1950-03-04 18:00:00,-33.445,-70.68278,25.2,330020.0,"Quinta Normal, Santiago"
1950-03-04 23:00:00,-33.445,-70.68278,22.2,330020.0,"Quinta Normal, Santiago"
1950-03-05 12:00:00,-33.445,-70.68278,12.7,330020.0,"Quinta Normal, Santiago"
1950-03-05 18:00:00,-33.445,-70.68278,26.8,330020.0,"Quinta Normal, Santiago"
1950-03-05 23:00:00,-33.445,-70.68278,24.3,330020.0,"Quinta Normal, Santiago"
1950-03-06 12:00:00,-33.445,-70.68278,15.1,330020.0,"Quinta Normal, Santiago"
1950-03-06 18:00:00,-33.445,-70.68278,28.8,330020.0,"Quinta Normal, Santiago"
1950-03-06 23:00:00,-33.445,-70.68278,24.6,330020.0,"Quinta Normal, Santiago"
1950-03-07 12:00:00,-33.445,-70.68278,14.6,330020.0,"Quinta Normal, Santiago"
1950-03-07 18:00:00,-33.445,-70.68278,26.9,330020.0,"Quinta Normal, Santiago"
1950-03-07 23:00:00,-33.445,-70.68278,23.8,330020.0,"Quinta Normal, Santiago"
1950-03-08 12:00:00,-33.445,-70.68278,14.8,330020.0,"Quinta Normal, Santiago"
1950-03-08 18:00:00,-33.445,-70.68278,26.9,330020.0,"Quinta Normal, Santiago"
1950-03-08 23:00:00,-33.445,-70.68278,24.8,330020.0,"Quinta Normal, Santiago"
1950-03-09 12:00:00,-33.445,-70.68278,12.9,330020.0,"Quinta Normal, Santiago"
1950-03-09 18:00:00,-33.445,-70.68278,26.6,330020.0,"Quinta Normal, Santiago"
1950-03-09 23:00:00,-33.445,-70.68278,23.4,330020.0,"Quinta Normal, Santiago"
1950-03-10 12:00:00,-33.445,-70.68278,12.8,330020.0,"Quinta Normal, Santiago"
1950-03-10 18:00:00,-33.445,-70.68278,27.2,330020.0,"Quinta Normal, Santiago"
1950-03-10 23:00:00,-33.445,-70.68278,22.4,330020.0,"Quinta Normal, Santiago"
1950-03-11 12:00:00,-33.445,-70.68278,13.5,330020.0,"Quinta Normal, Santiago"
1950-03-11 18:00:00,-33.445,-70.68278,25.9,330020.0,"Quinta Normal, Santiago"
1950-03-11 23:00:00,-33.445,-70.68278,19.9,330020.0,"Quinta Normal, Santiago"
1950-03-12 12:00:00,-33.445,-70.68278,14.2,330020.0,"Quinta Normal, Santiago"
1950-03-12 18:00:00,-33.445,-70.68278,22.6,330020.0,"Quinta Normal, Santiago"
1950-03-12 23:00:00,-33.445,-70.68278,21.5,330020.0,"Quinta Normal, Santiago"
1950-03-13 12:00:00,-33.445,-70.68278,13.0,330020.0,"Quinta Normal, Santiago"
1950-03-13 18:00:00,-33.445,-70.68278,28.7,330020.0,"Quinta Normal, Santiago"
1950-03-13 23:00:00,-33.445,-70.68278,24.6,330020.0,"Quinta Normal, Santiago"
1950-03-14 12:00:00,-33.445,-70.68278,14.2,330020.0,"Quinta Normal, Santiago"
1950-03-14 18:00:00,-33.445,-70.68278,28.0,330020.0,"Quinta Normal, Santiago"
1950-03-14 23:00:00,-33.445,-70.68278,21.8,330020.0,"Quinta Normal, Santiago"
1950-03-15 12:00:00,-33.445,-70.68278,12.2,330020.0,"Quinta Normal, Santiago"
1950-03-15 18:00:00,-33.445,-70.68278,22.9,330020.0,"Quinta Normal, Santiago"
1950-03-15 23:00:00,-33.445,-70.68278,21.5,330020.0,"Quinta Normal, Santiago"
1950-03-16 12:00:00,-33.445,-70.68278,12.2,330020.0,"Quinta Normal, Santiago"
1950-03-16 18:00:00,-33.445,-70.68278,24.0,330020.0,"Quinta Normal, Santiago"
1950-03-16 23:00:00,-33.445,-70.68278,19.2,330020.0,"Quinta Normal, Santiago"
1950-03-17 12:00:00,-33.445,-70.68278,14.6,330020.0,"Quinta Normal, Santiago"
1950-03-17 18:00:00,-33.445,-70.68278,22.7,330020.0,"Quinta Normal, Santiago"
1950-03-17 23:00:00,-33.445,-70.68278,21.0,330020.0,"Quinta Normal, Santiago"
1950-03-18 12:00:00,-33.445,-70.68278,13.0,330020.0,"Quinta Normal, Santiago"
1950-03-18 18:00:00,-33.445,-70.68278,26.9,330020.0,"Quinta Normal, Santiago"
1950-03-18 23:00:00,-33.445,-70.68278,21.0,330020.0,"Quinta Normal, Santiago"
1950-03-19 12:00:00,-33.445,-70.68278,11.5,330020.0,"Quinta Normal, Santiago"
1950-03-19 18:00:00,-33.445,-70.68278,24.2,330020.0,"Quinta Normal, Santiago"
1950-03-19 23:00:00,-33.445,-70.68278,18.1,330020.0,"Quinta Normal, Santiago"
1950-03-20 12:00:00,-33.445,-70.68278,10.5,330020.0,"Quinta Normal, Santiago"
1950-03-20 18:00:00,-33.445,-70.68278,25.1,330020.0,"Quinta Normal, Santiago"
1950-03-20 23:00:00,-33.445,-70.68278,21.0,330020.0,"Quinta Normal, Santiago"
1950-03-21 12:00:00,-33.445,-70.68278,10.6,330020.0,"Quinta Normal, Santiago"
1950-03-21 18:00:00,-33.445,-70.68278,25.2,330020.0,"Quinta Normal, Santiago"
1950-03-21 23:00:00,-33.445,-70.68278,22.0,330020.0,"Quinta Normal, Santiago"
1950-03-22 12:00:00,-33.445,-70.68278,11.2,330020.0,"Quinta Normal, Santiago"
1950-03-22 18:00:00,-33.445,-70.68278,25.0,330020.0,"Quinta Normal, Santiago"
1950-03-22 23:00:00,-33.445,-70.68278,20.0,330020.0,"Quinta Normal, Santiago"
1950-03-23 12:00:00,-33.445,-70.68278,10.4,330020.0,"Quinta Normal, Santiago"
1950-03-23 18:00:00,-33.445,-70.68278,20.8,330020.0,"Quinta Normal, Santiago"
1950-03-23 23:00:00,-33.445,-70.68278,13.0,330020.0,"Quinta Normal, Santiago"
1950-03-24 12:00:00,-33.445,-70.68278,11.2,330020.0,"Quinta Normal, Santiago"
1950-03-24 18:00:00,-33.445,-70.68278,23.4,330020.0,"Quinta Normal, Santiago"
1950-03-24 23:00:00,-33.445,-70.68278,21.0,330020.0,"Quinta Normal, Santiago"
1950-03-25 12:00:00,-33.445,-70.68278,10.8,330020.0,"Quinta Normal, Santiago"
1950-03-25 18:00:00,-33.445,-70.68278,27.9,330020.0,"Quinta Normal, Santiago"
1950-03-25 23:00:00,-33.445,-70.68278,20.5,330020.0,"Quinta Normal, Santiago"
1950-03-26 12:00:00,-33.445,-70.68278,1.8,330020.0,"Quinta Normal, Santiago"
1950-03-26 18:00:00,-33.445,-70.68278,22.9,330020.0,"Quinta Normal, Santiago"
1950-03-26 23:00:00,-33.445,-70.68278,18.5,330020.0,"Quinta Normal, Santiago"
1950-03-27 12:00:00,-33.445,-70.68278,10.4,330020.0,"Quinta Normal, Santiago"
1950-03-27 18:00:00,-33.445,-70.68278,16.2,330020.0,"Quinta Normal, Santiago"
1950-03-27 23:00:00,-33.445,-70.68278,15.5,330020.0,"Quinta Normal, Santiago"
1950-03-28 12:00:00,-33.445,-70.68278,10.2,330020.0,"Quinta Normal, Santiago"
1950-03-28 18:00:00,-33.445,-70.68278,15.6,330020.0,"Quinta Normal, Santiago"
1950-03-28 23:00:00,-33.445,-70.68278,13.5,330020.0,"Quinta Normal, Santiago"
1950-03-29 12:00:00,-33.445,-70.68278,6.5,330020.0,"Quinta Normal, Santiago"
1950-03-29 18:00:00,-33.445,-70.68278,19.2,330020.0,"Quinta Normal, Santiago"
1950-03-29 23:00:00,-33.445,-70.68278,16.0,330020.0,"Quinta Normal, Santiago"
1950-03-30 12:00:00,-33.445,-70.68278,8.6,330020.0,"Quinta Normal, Santiago"
1950-03-30 18:00:00,-33.445,-70.68278,24.6,330020.0,"Quinta Normal, Santiago"
1950-03-30 23:00:00,-33.445,-70.68278,20.4,330020.0,"Quinta Normal, Santiago"
1950-03-31 12:00:00,-33.445,-70.68278,11.0,330020.0,"Quinta Normal, Santiago"
1950-03-31 18:00:00,-33.445,-70.68278,26.4,330020.0,"Quinta Normal, Santiago"
1950-03-31 23:00:00,-33.445,-70.68278,20.8,330020.0,"Quinta Normal, Santiago"
1950-04-01 12:00:00,-33.445,-70.68278,9.7,330020.0,"Quinta Normal, Santiago"
1950-04-01 18:00:00,-33.445,-70.68278,24.8,330020.0,"Quinta Normal, Santiago"
1950-04-01 23:00:00,-33.445,-70.68278,19.6,330020.0,"Quinta Normal, Santiago"
1950-04-02 12:00:00,-33.445,-70.68278,8.8,330020.0,"Quinta Normal, Santiago"
1950-04-02 18:00:00,-33.445,-70.68278,27.0,330020.0,"Quinta Normal, Santiago"
1950-04-02 23:00:00,-33.445,-70.68278,21.4,330020.0,"Quinta Normal, Santiago"
1950-04-03 12:00:00,-33.445,-70.68278,9.8,330020.0,"Quinta Normal, Santiago"
1950-04-03 18:00:00,-33.445,-70.68278,25.5,330020.0,"Quinta Normal, Santiago"
1950-04-03 23:00:00,-33.445,-70.68278,19.0,330020.0,"Quinta Normal, Santiago"
1950-04-04 12:00:00,-33.445,-70.68278,7.4,330020.0,"Quinta Normal, Santiago"
1950-04-04 18:00:00,-33.445,-70.68278,20.2,330020.0,"Quinta Normal, Santiago"
1950-04-04 23:00:00,-33.445,-70.68278,15.4,330020.0,"Quinta Normal, Santiago"
1950-04-05 12:00:00,-33.445,-70.68278,11.0,330020.0,"Quinta Normal, Santiago"
1950-04-05 18:00:00,-33.445,-70.68278,16.9,330020.0,"Quinta Normal, Santiago"
1950-04-05 23:00:00,-33.445,-70.68278,15.4,330020.0,"Quinta Normal, Santiago"
1950-04-06 12:00:00,-33.445,-70.68278,10.8,330020.0,"Quinta Normal, Santiago"
1950-04-06 18:00:00,-33.445,-70.68278,12.5,330020.0,"Quinta Normal, Santiago"
1950-04-06 23:00:00,-33.445,-70.68278,9.6,330020.0,"Quinta Normal, Santiago"
1950-04-07 12:00:00,-33.445,-70.68278,8.4,330020.0,"Quinta Normal, Santiago"
1950-04-07 18:00:00,-33.445,-70.68278,15.4,330020.0,"Quinta Normal, Santiago"
