time,latitud,longitud,value,statusCode,codigoEstacion,nombreEstacion
2023-01-01 01:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 02:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 03:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 04:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 05:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 06:00:00,-33.01199397246585,-71.5474599637082,1018.08,14.0,529,Vina del mar
2023-01-01 07:00:00,-33.01199397246585,-71.5474599637082,1018.0,14.0,529,Vina del mar
2023-01-01 08:00:00,-33.01199397246585,-71.5474599637082,1018.0,14.0,529,Vina del mar
2023-01-01 09:00:00,-33.01199397246585,-71.5474599637082,1018.25,14.0,529,Vina del mar
2023-01-01 10:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 11:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 12:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 13:00:00,-33.01199397246585,-71.5474599637082,1019.92,14.0,529,Vina del mar
2023-01-01 14:00:00,-33.01199397246585,-71.5474599637082,1020.0,14.0,529,Vina del mar
2023-01-01 15:00:00,-33.01199397246585,-71.5474599637082,1019.25,14.0,529,Vina del mar
2023-01-01 16:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 17:00:00,-33.01199397246585,-71.5474599637082,1018.58,14.0,529,Vina del mar
2023-01-01 18:00:00,-33.01199397246585,-71.5474599637082,1018.0,14.0,529,Vina del mar
2023-01-01 19:00:00,-33.01199397246585,-71.5474599637082,1017.58,14.0,529,Vina del mar
2023-01-01 20:00:00,-33.01199397246585,-71.5474599637082,1017.0,14.0,529,Vina del mar
2023-01-01 21:00:00,-33.01199397246585,-71.5474599637082,1017.0,14.0,529,Vina del mar
2023-01-01 22:00:00,-33.01199397246585,-71.5474599637082,1016.5,14.0,529,Vina del mar
2023-01-01 23:00:00,-33.01199397246585,-71.5474599637082,1016.0,14.0,529,Vina del mar
2023-01-02 00:00:00,-33.01199397246585,-71.5474599637082,1016.25,14.0,529,Vina del mar
2023-01-02 01:00:00,-33.01199397246585,-71.5474599637082,1017.0,14.0,529,Vina del mar
2023-01-02 02:00:00,-33.01199397246585,-71.5474599637082,1017.92,14.0,529,Vina del mar
2023-01-02 03:00:00,-33.01199397246585,-71.5474599637082,1018.0,14.0,529,Vina del mar
2023-01-02 04:00:00,-33.01199397246585,-71.5474599637082,1018.0,14.0,529,Vina del mar
2023-01-02 05:00:00,-33.01199397246585,-71.5474599637082,1017.33,14.0,529,Vina del mar
2023-01-02 06:00:00,-33.01199397246585,-71.5474599637082,1017.0,14.0,529,Vina del mar
2023-01-02 07:00:00,-33.01199397246585,-71.5474599637082,1017.0,14.0,529,Vina del mar
2023-01-02 08:00:00,-33.01199397246585,-71.5474599637082,1017.0,14.0,529,Vina del mar
2023-01-02 09:00:00,-33.01199397246585,-71.5474599637082,1017.0,14.0,529,Vina del mar
2023-01-02 10:00:00,-33.01199397246585,-71.5474599637082,1017.75,14.0,529,Vina del mar
2023-01-02 11:00:00,-33.01199397246585,-71.5474599637082,1018.0,14.0,529,Vina del mar
2023-01-02 12:00:00,-33.01199397246585,-71.5474599637082,1018.58,14.0,529,Vina del mar
2023-01-02 13:00:00,-33.01199397246585,-71.5474599637082,1019.0,14.0,529,Vina del mar
2023-01-01 01:00:00,-34.16224423468874,-70.71414757243402,961.25,14.0,609,Rancagua
2023-01-01 02:00:00,-34.16224423468874,-70.71414757243402,962.0,14.0,609,Rancagua
2023-01-01 03:00:00,-34.16224423468874,-70.71414757243402,962.0,14.0,609,Rancagua
2023-01-01 04:00:00,-34.16224423468874,-70.71414757243402,962.417,14.0,609,Rancagua
2023-01-01 05:00:00,-34.16224423468874,-70.71414757243402,962.083,14.0,609,Rancagua
2023-01-01 06:00:00,-34.16224423468874,-70.71414757243402,961.833,14.0,609,Rancagua
2023-01-01 07:00:00,-34.16224423468874,-70.71414757243402,961.0,14.0,609,Rancagua
2023-01-01 08:00:00,-34.16224423468874,-70.71414757243402,961.0,14.0,609,Rancagua
2023-01-01 09:00:00,-34.16224423468874,-70.71414757243402,961.0,14.0,609,Rancagua
2023-01-01 10:00:00,-34.16224423468874,-70.71414757243402,962.0,14.0,609,Rancagua
2023-01-01 11:00:00,-34.16224423468874,-70.71414757243402,962.5,14.0,609,Rancagua
2023-01-01 12:00:00,-34.16224423468874,-70.71414757243402,963.0,14.0,609,Rancagua
2023-01-01 13:00:00,-34.16224423468874,-70.71414757243402,963.0,14.0,609,Rancagua
2023-01-01 14:00:00,-34.16224423468874,-70.71414757243402,963.0,14.0,609,Rancagua
2023-01-01 15:00:00,-34.16224423468874,-70.71414757243402,963.0,14.0,609,Rancagua
2023-01-01 16:00:00,-34.16224423468874,-70.71414757243402,962.75,14.0,609,Rancagua
2023-01-01 17:00:00,-34.16224423468874,-70.71414757243402,962.0,14.0,609,Rancagua
2023-01-01 18:00:00,-34.16224423468874,-70.71414757243402,962.0,14.0,609,Rancagua
2023-01-01 19:00:00,-34.16224423468874,-70.71414757243402,961.0,14.0,609,Rancagua
2023-01-01 20:00:00,-34.16224423468874,-70.71414757243402,960.917,14.0,609,Rancagua
2023-01-01 21:00:00,-34.16224423468874,-70.71414757243402,960.0,14.0,609,Rancagua
2023-01-01 22:00:00,-34.16224423468874,-70.71414757243402,959.583,14.0,609,Rancagua
2023-01-01 23:00:00,-34.16224423468874,-70.71414757243402,959.0,14.0,609,Rancagua
2023-01-02 00:00:00,-34.16224423468874,-70.71414757243402,959.0,14.0,609,Rancagua
2023-01-02 01:00:00,-34.16224423468874,-70.71414757243402,959.75,14.0,609,Rancagua
2023-01-02 02:00:00,-34.16224423468874,-70.71414757243402,960.0,14.0,609,Rancagua
2023-01-02 03:00:00,-34.16224423468874,-70.71414757243402,961.0,14.0,609,Rancagua
2023-01-02 04:00:00,-34.16224423468874,-70.71414757243402,960.667,14.0,609,Rancagua
2023-01-02 05:00:00,-34.16224423468874,-70.71414757243402,960.0,14.0,609,Rancagua
2023-01-02 06:00:00,-34.16224423468874,-70.71414757243402,959.333,14.0,609,Rancagua
2023-01-02 07:00:00,-34.16224423468874,-70.71414757243402,959.0,14.0,609,Rancagua
2023-01-02 08:00:00,-34.16224423468874,-70.71414757243402,958.917,14.0,609,Rancagua
2023-01-02 09:00:00,-34.16224423468874,-70.71414757243402,959.0,14.0,609,Rancagua
2023-01-02 10:00:00,-34.16224423468874,-70.71414757243402,959.417,14.0,609,Rancagua
