time,latitud,longitud,min,prom,max,s_cod,nombre
2023-01-01 01:00:00,-29.0572,-70.90517,357.243,357.243,357.243,CACHDV,Cachiyuyo
2023-01-01 02:00:00,-29.0572,-70.90517,216.28,216.28,216.28,CACHDV,Cachiyuyo
2023-01-01 03:00:00,-29.0572,-70.90517,0.0,0.0,0.0,CACHDV,Cachiyuyo
2023-01-01 04:00:00,-29.0572,-70.90517,355.332,355.332,355.332,CACHDV,Cachiyuyo
2023-01-01 05:00:00,-29.0572,-70.90517,0.0,0.0,0.0,CACHDV,Cachiyuyo
2023-01-01 06:00:00,-29.0572,-70.90517,0.0,0.0,0.0,CACHDV,Cachiyuyo
2023-01-01 07:00:00,-29.0572,-70.90517,0.0,0.0,0.0,CACHDV,Cachiyuyo
2023-01-01 08:00:00,-29.0572,-70.90517,359.654,359.654,359.654,CACHDV,Cachiyuyo
2023-01-01 09:00:00,-29.0572,-70.90517,41.026,41.026,41.026,CACHDV,Cachiyuyo
2023-01-01 10:00:00,-29.0572,-70.90517,26.945,26.945,26.945,CACHDV,Cachiyuyo
2023-01-01 11:00:00,-29.0572,-70.90517,355.582,355.582,355.582,CACHDV,Cachiyuyo
2023-01-01 12:00:00,-29.0572,-70.90517,307.112,307.112,307.112,CACHDV,Cachiyuyo
2023-01-01 13:00:00,-29.0572,-70.90517,296.039,296.039,296.039,CACHDV,Cachiyuyo
2023-01-01 14:00:00,-29.0572,-70.90517,303.752,303.752,303.752,CACHDV,Cachiyuyo
2023-01-01 15:00:00,-29.0572,-70.90517,286.722,286.722,286.722,CACHDV,Cachiyuyo
2023-01-01 16:00:00,-29.0572,-70.90517,232.415,232.415,232.415,CACHDV,Cachiyuyo
2023-01-01 17:00:00,-29.0572,-70.90517,242.946,242.946,242.946,CACHDV,Cachiyuyo
2023-01-01 18:00:00,-29.0572,-70.90517,172.467,172.467,172.467,CACHDV,Cachiyuyo
2023-01-01 19:00:00,-29.0572,-70.90517,146.544,146.544,146.544,CACHDV,Cachiyuyo
2023-01-01 20:00:00,-29.0572,-70.90517,22.848,22.848,22.848,CACHDV,Cachiyuyo
2023-01-01 21:00:00,-29.0572,-70.90517,310.82,310.82,310.82,CACHDV,Cachiyuyo
2023-01-01 22:00:00,-29.0572,-70.90517,338.91,338.91,338.91,CACHDV,Cachiyuyo
2023-01-01 23:00:00,-29.0572,-70.90517,0.0,0.0,0.0,CACHDV,Cachiyuyo
2023-01-02 00:00:00,-29.0572,-70.90517,0.0,0.0,0.0,CACHDV,Cachiyuyo
2023-01-02 01:00:00,-29.0572,-70.90517,289.398,289.398,289.398,CACHDV,Cachiyuyo
2023-01-02 02:00:00,-29.0572,-70.90517,291.121,291.121,291.121,CACHDV,Cachiyuyo
