time,latitud,longitud,min,prom,max,s_cod,nombre
2023-01-01 01:00:00,-29.0572,-70.90517,64.83,66.325,67.24,CACHHR,Cachiyuyo
2023-01-01 02:00:00,-29.0572,-70.90517,66.45,67.547,68.22,CACHHR,Cachiyuyo
2023-01-01 03:00:00,-29.0572,-70.90517,65.79,66.762,67.55,CACHHR,Cachiyuyo
2023-01-01 04:00:00,-29.0572,-70.90517,67.5,68.552,69.65,CACHHR,Cachiyuyo
2023-01-01 05:00:00,-29.0572,-70.90517,68.66,69.638,70.33,CACHHR,Cachiyuyo
2023-01-01 06:00:00,-29.0572,-70.90517,64.07,67.595,69.2,CACHHR,Cachiyuyo
2023-01-01 07:00:00,-29.0572,-70.90517,53.85,56.95,62.65,CACHHR,Cachiyuyo
2023-01-01 08:00:00,-29.0572,-70.90517,48.55,51.268,54.14,CACHHR,Cachiyuyo
2023-01-01 09:00:00,-29.0572,-70.90517,37.65,41.968,46.7,CACHHR,Cachiyuyo
2023-01-01 10:00:00,-29.0572,-70.90517,30.28,32.565,34.79,CACHHR,Cachiyuyo
2023-01-01 11:00:00,-29.0572,-70.90517,21.6,26.407,30.83,CACHHR,Cachiyuyo
2023-01-01 12:00:00,-29.0572,-70.90517,20.59,22.49,23.65,CACHHR,Cachiyuyo
2023-01-01 13:00:00,-29.0572,-70.90517,21.85,24.387,26.37,CACHHR,Cachiyuyo
2023-01-01 14:00:00,-29.0572,-70.90517,19.55,20.162,21.37,CACHHR,Cachiyuyo
2023-01-01 15:00:00,-29.0572,-70.90517,20.7,21.122,21.58,CACHHR,Cachiyuyo
2023-01-01 16:00:00,-29.0572,-70.90517,21.51,21.883,22.59,CACHHR,Cachiyuyo
2023-01-01 17:00:00,-29.0572,-70.90517,23.04,23.81,24.55,CACHHR,Cachiyuyo
2023-01-01 18:00:00,-29.0572,-70.90517,23.29,24.183,25.44,CACHHR,Cachiyuyo
2023-01-01 19:00:00,-29.0572,-70.90517,25.67,28.655,33.19,CACHHR,Cachiyuyo
2023-01-01 20:00:00,-29.0572,-70.90517,33.02,38.432,41.61,CACHHR,Cachiyuyo
2023-01-01 21:00:00,-29.0572,-70.90517,40.76,42.097,44.47,CACHHR,Cachiyuyo
2023-01-01 22:00:00,-29.0572,-70.90517,41.73,42.057,42.55,CACHHR,Cachiyuyo
2023-01-01 23:00:00,-29.0572,-70.90517,41.69,44.547,48.51,CACHHR,Cachiyuyo
2023-01-02 00:00:00,-29.0572,-70.90517,43.55,45.923,47.55,CACHHR,Cachiyuyo
2023-01-02 01:00:00,-29.0572,-70.90517,43.79,47.212,49.46,CACHHR,Cachiyuyo
2023-01-02 02:00:00,-29.0572,-70.90517,45.25,47.082,47.96,CACHHR,Cachiyuyo
2023-01-02 03:00:00,-29.0572,-70.90517,48.4,49.262,50.2,CACHHR,Cachiyuyo
2023-01-02 04:00:00,-29.0572,-70.90517,48.38,48.678,48.91,CACHHR,Cachiyuyo
2023-01-02 05:00:00,-29.0572,-70.90517,48.16,48.612,49.27,CACHHR,Cachiyuyo
2023-01-02 06:00:00,-29.0572,-70.90517,46.11,48.645,49.76,CACHHR,Cachiyuyo
2023-01-02 07:00:00,-29.0572,-70.90517,40.17,42.547,45.05,CACHHR,Cachiyuyo
2023-01-02 08:00:00,-29.0572,-70.90517,35.61,36.885,38.32,CACHHR,Cachiyuyo
2023-01-02 09:00:00,-29.0572,-70.90517,31.2,33.38,35.16,CACHHR,Cachiyuyo
2023-01-02 10:00:00,-29.0572,-70.90517,26.73,28.6,30.23,CACHHR,Cachiyuyo
2023-01-02 11:00:00,-29.0572,-70.90517,24.17,24.843,25.54,CACHHR,Cachiyuyo
2023-01-02 12:00:00,-29.0572,-70.90517,26.66,27.7,28.15,CACHHR,Cachiyuyo
2023-01-02 13:00:00,-29.0572,-70.90517,26.96,28.048,28.97,CACHHR,Cachiyuyo
2023-01-02 14:00:00,-29.0572,-70.90517,23.47,24.175,25.47,CACHHR,Cachiyuyo
2023-01-02 15:00:00,-29.0572,-70.90517,20.08,23.438,25.01,CACHHR,Cachiyuyo
2023-01-02 16:00:00,-29.0572,-70.90517,19.3,20.175,20.96,CACHHR,Cachiyuyo
2023-01-02 17:00:00,-29.0572,-70.90517,18.29,19.04,20.8,CACHHR,Cachiyuyo
2023-01-02 18:00:00,-29.0572,-70.90517,20.9,26.792,31.27,CACHHR,Cachiyuyo
2023-01-02 19:00:00,-29.0572,-70.90517,33.87,39.125,44.73,CACHHR,Cachiyuyo
2023-01-02 20:00:00,-29.0572,-70.90517,47.46,50.903,53.4,CACHHR,Cachiyuyo
2023-01-02 21:00:00,-29.0572,-70.90517,54.51,57.287,59.95,CACHHR,Cachiyuyo
2023-01-02 22:00:00,-29.0572,-70.90517,50.95,55.233,59.94,CACHHR,Cachiyuyo
2023-01-02 23:00:00,-29.0572,-70.90517,57.6,59.1,59.94,CACHHR,Cachiyuyo
2023-01-03 00:00:00,-29.0572,-70.90517,56.82,58.425,59.58,CACHHR,Cachiyuyo
2023-01-03 01:00:00,-29.0572,-70.90517,59.74,63.665,65.08,CACHHR,Cachiyuyo
2023-01-03 02:00:00,-29.0572,-70.90517,64.51,67.542,70.8,CACHHR,Cachiyuyo
2023-01-03 03:00:00,-29.0572,-70.90517,71.94,79.753,84.1,CACHHR,Cachiyuyo
2023-01-03 04:00:00,-29.0572,-70.90517,80.0,83.133,86.7,CACHHR,Cachiyuyo
2023-01-03 05:00:00,-29.0572,-70.90517,69.84,72.06,77.54,CACHHR,Cachiyuyo
2023-01-03 06:00:00,-29.0572,-70.90517,67.89,70.142,71.46,CACHHR,Cachiyuyo
2023-01-03 07:00:00,-29.0572,-70.90517,59.72,63.625,68.77,CACHHR,Cachiyuyo
2023-01-03 08:00:00,-29.0572,-70.90517,48.68,53.053,58.13,CACHHR,Cachiyuyo
2023-01-03 09:00:00,-29.0572,-70.90517,42.02,45.317,48.18,CACHHR,Cachiyuyo
2023-01-03 10:00:00,-29.0572,-70.90517,33.76,37.028,40.68,CACHHR,Cachiyuyo
2023-01-03 11:00:00,-29.0572,-70.90517,24.26,29.062,32.48,CACHHR,Cachiyuyo
2023-01-03 12:00:00,-29.0572,-70.90517,17.84,19.458,21.07,CACHHR,Cachiyuyo
