time,latitud,longitud,value,statusCode,codigoEstacion,nombreEstacion
2022-01-01 01:00:00,-20.29049906108202,-70.10022419376978,72.1183,14.0,117,Alto Hospicio
2022-01-01 02:00:00,-20.29049906108202,-70.10022419376978,72.9342,14.0,117,Alto Hospicio
2022-01-01 03:00:00,-20.29049906108202,-70.10022419376978,72.4075,14.0,117,Alto Hospicio
2022-01-01 04:00:00,-20.29049906108202,-70.10022419376978,74.0142,14.0,117,Alto Hospicio
2022-01-01 05:00:00,-20.29049906108202,-70.10022419376978,76.4633,14.0,117,Alto Hospicio
2022-01-01 06:00:00,-20.29049906108202,-70.10022419376978,75.4308,14.0,117,Alto Hospicio
2022-01-01 07:00:00,-20.29049906108202,-70.10022419376978,74.7167,14.0,117,Alto Hospicio
2022-01-01 08:00:00,-20.29049906108202,-70.10022419376978,75.8558,14.0,117,Alto Hospicio
2022-01-01 09:00:00,-20.29049906108202,-70.10022419376978,76.5642,14.0,117,Alto Hospicio
2022-01-01 10:00:00,-20.29049906108202,-70.10022419376978,77.0292,14.0,117,Alto Hospicio
2022-01-01 11:00:00,-20.29049906108202,-70.10022419376978,77.1075,14.0,117,Alto Hospicio
2022-01-01 12:00:00,-20.29049906108202,-70.10022419376978,65.5157,14.0,117,Alto Hospicio
2022-01-01 13:00:00,-20.29049906108202,-70.10022419376978,60.3575,14.0,117,Alto Hospicio
2022-01-01 14:00:00,-20.29049906108202,-70.10022419376978,61.7508,14.0,117,Alto Hospicio
2022-01-01 15:00:00,-20.29049906108202,-70.10022419376978,60.9142,14.0,117,Alto Hospicio
2022-01-01 16:00:00,-20.29049906108202,-70.10022419376978,61.5317,14.0,117,Alto Hospicio
2022-01-01 17:00:00,-20.29049906108202,-70.10022419376978,58.835,14.0,117,Alto Hospicio
2022-01-01 18:00:00,-20.29049906108202,-70.10022419376978,58.9817,14.0,117,Alto Hospicio
2022-01-01 19:00:00,-20.29049906108202,-70.10022419376978,57.8117,14.0,117,Alto Hospicio
2022-01-01 20:00:00,-20.29049906108202,-70.10022419376978,58.6142,14.0,117,Alto Hospicio
2022-01-01 21:00:00,-20.29049906108202,-70.10022419376978,59.7658,14.0,117,Alto Hospicio
2022-01-01 22:00:00,-20.29049906108202,-70.10022419376978,65.0875,14.0,117,Alto Hospicio
2022-01-01 23:00:00,-20.29049906108202,-70.10022419376978,65.3708,14.0,117,Alto Hospicio
2022-01-02 00:00:00,-20.29049906108202,-70.10022419376978,69.9542,14.0,117,Alto Hospicio
2022-01-02 01:00:00,-20.29049906108202,-70.10022419376978,71.3917,14.0,117,Alto Hospicio
2022-01-02 02:00:00,-20.29049906108202,-70.10022419376978,70.4442,14.0,117,Alto Hospicio
2022-01-02 03:00:00,-20.29049906108202,-70.10022419376978,70.1758,14.0,117,Alto Hospicio
2022-01-02 04:00:00,-20.29049906108202,-70.10022419376978,73.2609,14.0,117,Alto Hospicio
