time,latitud,longitud,TxPM,CodigoNacional,nombreEstacion
1960-01-02,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-01-03,-18.35555,-70.34028,26.1,180005.0,"Chacalluta, Arica Ap."
1960-01-04,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1960-01-05,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1960-01-06,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-01-07,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-01-08,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1960-01-09,-18.35555,-70.34028,26.7,180005.0,"Chacalluta, Arica Ap."
1960-01-10,-18.35555,-70.34028,25.7,180005.0,"Chacalluta, Arica Ap."
1960-01-11,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-01-12,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1960-01-13,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1960-01-14,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-01-15,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1960-01-16,-18.35555,-70.34028,26.1,180005.0,"Chacalluta, Arica Ap."
1960-01-17,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-01-18,-18.35555,-70.34028,27.0,180005.0,"Chacalluta, Arica Ap."
1960-01-19,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-01-20,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1960-01-21,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1960-01-22,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-01-23,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-01-24,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1960-01-25,-18.35555,-70.34028,27.2,180005.0,"Chacalluta, Arica Ap."
1960-01-26,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1960-01-27,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-01-28,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-01-29,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-01-30,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-01-31,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
1960-02-01,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-02-02,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-02-03,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-02-04,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-02-05,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-02-06,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1960-02-07,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-02-08,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-02-09,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-02-10,-18.35555,-70.34028,27.2,180005.0,"Chacalluta, Arica Ap."
1960-02-11,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1960-02-12,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-02-13,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-02-14,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-02-15,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-02-17,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-02-18,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-02-19,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-02-20,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-02-21,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-02-22,-18.35555,-70.34028,25.7,180005.0,"Chacalluta, Arica Ap."
1960-02-23,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-02-24,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-02-25,-18.35555,-70.34028,26.7,180005.0,"Chacalluta, Arica Ap."
1960-02-26,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-02-27,-18.35555,-70.34028,26.8,180005.0,"Chacalluta, Arica Ap."
1960-02-28,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-02-29,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1960-03-01,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1960-03-02,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1960-03-03,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1960-03-04,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1960-03-05,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
1960-03-06,-18.35555,-70.34028,26.7,180005.0,"Chacalluta, Arica Ap."
1960-03-07,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
1960-03-08,-18.35555,-70.34028,26.8,180005.0,"Chacalluta, Arica Ap."
1960-03-09,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
1960-03-10,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-03-11,-18.35555,-70.34028,27.0,180005.0,"Chacalluta, Arica Ap."
1960-03-12,-18.35555,-70.34028,29.8,180005.0,"Chacalluta, Arica Ap."
1960-03-13,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-03-14,-18.35555,-70.34028,25.7,180005.0,"Chacalluta, Arica Ap."
1960-03-15,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-03-16,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-03-17,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-03-18,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1960-03-19,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-03-20,-18.35555,-70.34028,25.9,180005.0,"Chacalluta, Arica Ap."
1960-03-21,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1960-03-22,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1960-03-23,-18.35555,-70.34028,24.8,180005.0,"Chacalluta, Arica Ap."
1960-03-24,-18.35555,-70.34028,24.6,180005.0,"Chacalluta, Arica Ap."
1960-03-25,-18.35555,-70.34028,23.6,180005.0,"Chacalluta, Arica Ap."
1960-03-26,-18.35555,-70.34028,25.1,180005.0,"Chacalluta, Arica Ap."
1960-03-27,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1960-03-28,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1960-03-29,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1960-03-30,-18.35555,-70.34028,24.2,180005.0,"Chacalluta, Arica Ap."
1960-03-31,-18.35555,-70.34028,24.4,180005.0,"Chacalluta, Arica Ap."
1960-04-01,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
1960-04-02,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-04-03,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-04-04,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1960-04-05,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1960-04-06,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-04-07,-18.35555,-70.34028,24.8,180005.0,"Chacalluta, Arica Ap."
1960-04-08,-18.35555,-70.34028,24.8,180005.0,"Chacalluta, Arica Ap."
1960-04-09,-18.35555,-70.34028,24.9,180005.0,"Chacalluta, Arica Ap."
1960-04-10,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1960-04-11,-18.35555,-70.34028,24.7,180005.0,"Chacalluta, Arica Ap."
1960-04-12,-18.35555,-70.34028,24.2,180005.0,"Chacalluta, Arica Ap."
1960-04-13,-18.35555,-70.34028,24.7,180005.0,"Chacalluta, Arica Ap."
1960-04-14,-18.35555,-70.34028,29.2,180005.0,"Chacalluta, Arica Ap."
1960-04-15,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1960-04-16,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1960-04-17,-18.35555,-70.34028,23.8,180005.0,"Chacalluta, Arica Ap."
1960-04-18,-18.35555,-70.34028,24.2,180005.0,"Chacalluta, Arica Ap."
1960-04-19,-18.35555,-70.34028,24.2,180005.0,"Chacalluta, Arica Ap."
1960-04-20,-18.35555,-70.34028,23.8,180005.0,"Chacalluta, Arica Ap."
1960-04-21,-18.35555,-70.34028,23.4,180005.0,"Chacalluta, Arica Ap."
1960-04-22,-18.35555,-70.34028,23.2,180005.0,"Chacalluta, Arica Ap."
1960-04-23,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
1960-04-24,-18.35555,-70.34028,22.8,180005.0,"Chacalluta, Arica Ap."
1960-04-25,-18.35555,-70.34028,24.4,180005.0,"Chacalluta, Arica Ap."
1960-04-26,-18.35555,-70.34028,24.4,180005.0,"Chacalluta, Arica Ap."
1960-04-27,-18.35555,-70.34028,23.4,180005.0,"Chacalluta, Arica Ap."
1960-04-28,-18.35555,-70.34028,23.4,180005.0,"Chacalluta, Arica Ap."
1960-04-29,-18.35555,-70.34028,24.4,180005.0,"Chacalluta, Arica Ap."
1960-04-30,-18.35555,-70.34028,24.4,180005.0,"Chacalluta, Arica Ap."
1960-05-01,-18.35555,-70.34028,24.3,180005.0,"Chacalluta, Arica Ap."
1960-05-02,-18.35555,-70.34028,24.2,180005.0,"Chacalluta, Arica Ap."
1960-05-03,-18.35555,-70.34028,23.2,180005.0,"Chacalluta, Arica Ap."
1960-05-04,-18.35555,-70.34028,23.4,180005.0,"Chacalluta, Arica Ap."
1960-05-05,-18.35555,-70.34028,23.8,180005.0,"Chacalluta, Arica Ap."
1960-05-06,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
1960-05-07,-18.35555,-70.34028,22.8,180005.0,"Chacalluta, Arica Ap."
1960-05-08,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
1960-05-09,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1960-05-10,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1960-05-11,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1960-05-12,-18.35555,-70.34028,22.2,180005.0,"Chacalluta, Arica Ap."
1960-05-13,-18.35555,-70.34028,22.6,180005.0,"Chacalluta, Arica Ap."
1960-05-14,-18.35555,-70.34028,22.6,180005.0,"Chacalluta, Arica Ap."
1960-05-15,-18.35555,-70.34028,21.6,180005.0,"Chacalluta, Arica Ap."
1960-05-16,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
1960-05-17,-18.35555,-70.34028,21.6,180005.0,"Chacalluta, Arica Ap."
1960-05-18,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
1960-05-19,-18.35555,-70.34028,22.4,180005.0,"Chacalluta, Arica Ap."
1960-05-20,-18.35555,-70.34028,22.4,180005.0,"Chacalluta, Arica Ap."
1960-05-21,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1960-05-22,-18.35555,-70.34028,21.5,180005.0,"Chacalluta, Arica Ap."
1960-05-23,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1960-05-24,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1960-05-25,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
1960-05-26,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1960-05-27,-18.35555,-70.34028,21.4,180005.0,"Chacalluta, Arica Ap."
1960-05-28,-18.35555,-70.34028,22.1,180005.0,"Chacalluta, Arica Ap."
1960-05-29,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1960-05-30,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1960-05-31,-18.35555,-70.34028,20.3,180005.0,"Chacalluta, Arica Ap."
1960-06-01,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
1960-06-02,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
1960-06-03,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1960-06-04,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
1960-06-05,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
1960-06-06,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
1960-06-07,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
1960-06-08,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-06-09,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
1960-06-10,-18.35555,-70.34028,20.5,180005.0,"Chacalluta, Arica Ap."
1960-06-11,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1960-06-12,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
1960-06-13,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-06-14,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1960-06-15,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-06-16,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-06-17,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-06-18,-18.35555,-70.34028,19.9,180005.0,"Chacalluta, Arica Ap."
1960-06-19,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1960-06-20,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-06-21,-18.35555,-70.34028,19.3,180005.0,"Chacalluta, Arica Ap."
1960-06-22,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-06-23,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
1960-06-24,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1960-06-25,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1960-06-26,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1960-06-27,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-06-28,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
1960-06-29,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-06-30,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
1960-07-01,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1960-07-02,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-07-03,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1960-07-04,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
1960-07-05,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1960-07-06,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
1960-07-07,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-07-08,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1960-07-09,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-07-10,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
1960-07-11,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
1960-07-12,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-07-13,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1960-07-14,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
1960-07-15,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
1960-07-16,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-07-17,-18.35555,-70.34028,17.8,180005.0,"Chacalluta, Arica Ap."
1960-07-18,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-07-19,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-07-20,-18.35555,-70.34028,17.6,180005.0,"Chacalluta, Arica Ap."
1960-07-21,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-07-22,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-07-23,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-07-24,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-07-25,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-07-26,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-07-27,-18.35555,-70.34028,17.8,180005.0,"Chacalluta, Arica Ap."
1960-07-28,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-07-29,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-07-30,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-07-31,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1960-08-01,-18.35555,-70.34028,17.6,180005.0,"Chacalluta, Arica Ap."
1960-08-02,-18.35555,-70.34028,17.8,180005.0,"Chacalluta, Arica Ap."
1960-08-03,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-08-04,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-08-05,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1960-08-06,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1960-08-07,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-08-08,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-08-09,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-08-10,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-08-11,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-08-12,-18.35555,-70.34028,16.8,180005.0,"Chacalluta, Arica Ap."
1960-08-13,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-08-14,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1960-08-15,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
1960-08-16,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-08-17,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-08-18,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1960-08-19,-18.35555,-70.34028,17.8,180005.0,"Chacalluta, Arica Ap."
1960-08-20,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-08-21,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-08-22,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-08-23,-18.35555,-70.34028,16.8,180005.0,"Chacalluta, Arica Ap."
1960-08-24,-18.35555,-70.34028,17.4,180005.0,"Chacalluta, Arica Ap."
1960-08-25,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-08-26,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-08-27,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-08-28,-18.35555,-70.34028,18.1,180005.0,"Chacalluta, Arica Ap."
1960-08-29,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
1960-08-30,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1960-08-31,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1960-09-01,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
1960-09-02,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1960-09-03,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-09-04,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-09-05,-18.35555,-70.34028,18.9,180005.0,"Chacalluta, Arica Ap."
1960-09-06,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1960-09-07,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-09-08,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1960-09-09,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1960-09-10,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
1960-09-11,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
1960-09-12,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1960-09-13,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1960-09-14,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1960-09-15,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
