time,latitud,longitud,TnAM,CodigoNacional,nombreEstacion
2003-01-01 12:00:00,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
2003-01-02 12:00:00,-18.35555,-70.34028,18.9,180005.0,"Chacalluta, Arica Ap."
2003-01-03 12:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
2003-01-04 12:00:00,-18.35555,-70.34028,17.3,180005.0,"Chacalluta, Arica Ap."
2003-01-05 12:00:00,-18.35555,-70.34028,16.6,180005.0,"Chacalluta, Arica Ap."
2003-01-06 12:00:00,-18.35555,-70.34028,16.5,180005.0,"Chacalluta, Arica Ap."
2003-01-07 12:00:00,-18.35555,-70.34028,20.1,180005.0,"Chacalluta, Arica Ap."
2003-01-08 12:00:00,-18.35555,-70.34028,19.9,180005.0,"Chacalluta, Arica Ap."
2003-01-09 12:00:00,-18.35555,-70.34028,16.7,180005.0,"Chacalluta, Arica Ap."
2003-01-10 12:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2003-01-11 12:00:00,-18.35555,-70.34028,19.3,180005.0,"Chacalluta, Arica Ap."
2003-01-12 12:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2003-01-13 12:00:00,-18.35555,-70.34028,21.1,180005.0,"Chacalluta, Arica Ap."
2003-01-14 12:00:00,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
2003-01-15 12:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
2003-01-16 12:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
2003-01-17 12:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
2003-01-18 12:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
2003-01-19 12:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
2003-01-20 12:00:00,-18.35555,-70.34028,21.1,180005.0,"Chacalluta, Arica Ap."
2003-01-21 12:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
2003-01-22 12:00:00,-18.35555,-70.34028,21.1,180005.0,"Chacalluta, Arica Ap."
2003-01-23 12:00:00,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
2003-01-24 12:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
