time,latitud,longitud,min,prom,max,s_cod,nombre
2023-01-01 01:00:00,-29.24724,-71.467969,1017.31,1017.448,1017.708,MARPCHPA,Punta de Choros
2023-01-01 02:00:00,-29.24724,-71.467969,1017.127,1017.233,1017.421,MARPCHPA,Punta de Choros
2023-01-01 03:00:00,-29.24724,-71.467969,1017.213,1017.51,1017.617,MARPCHPA,Punta de Choros
2023-01-01 04:00:00,-29.24724,-71.467969,1017.497,1017.654,1017.769,MARPCHPA,Punta de Choros
2023-01-01 05:00:00,-29.24724,-71.467969,1017.766,1018.048,1018.251,MARPCHPA,Punta de Choros
2023-01-01 06:00:00,-29.24724,-71.467969,1018.306,1018.587,1018.748,MARPCHPA,Punta de Choros
2023-01-01 07:00:00,-29.24724,-71.467969,1018.782,1019.122,1019.368,MARPCHPA,Punta de Choros
2023-01-01 08:00:00,-29.24724,-71.467969,1019.419,1019.511,1019.695,MARPCHPA,Punta de Choros
2023-01-01 09:00:00,-29.24724,-71.467969,1019.386,1019.593,1019.886,MARPCHPA,Punta de Choros
2023-01-01 10:00:00,-29.24724,-71.467969,1019.162,1019.246,1019.493,MARPCHPA,Punta de Choros
2023-01-01 11:00:00,-29.24724,-71.467969,1018.926,1019.057,1019.298,MARPCHPA,Punta de Choros
2023-01-01 12:00:00,-29.24724,-71.467969,1018.854,1018.985,1019.193,MARPCHPA,Punta de Choros
2023-01-01 13:00:00,-29.24724,-71.467969,1018.669,1018.823,1019.046,MARPCHPA,Punta de Choros
2023-01-01 14:00:00,-29.24724,-71.467969,1018.074,1018.402,1018.825,MARPCHPA,Punta de Choros
2023-01-01 15:00:00,-29.24724,-71.467969,1017.333,1017.689,1018.074,MARPCHPA,Punta de Choros
2023-01-01 16:00:00,-29.24724,-71.467969,1017.078,1017.251,1017.517,MARPCHPA,Punta de Choros
2023-01-01 17:00:00,-29.24724,-71.467969,1016.424,1016.827,1017.278,MARPCHPA,Punta de Choros
2023-01-01 18:00:00,-29.24724,-71.467969,1016.06,1016.212,1016.346,MARPCHPA,Punta de Choros
2023-01-01 19:00:00,-29.24724,-71.467969,1016.283,1016.421,1016.528,MARPCHPA,Punta de Choros
2023-01-01 20:00:00,-29.24724,-71.467969,1016.571,1016.893,1017.09,MARPCHPA,Punta de Choros
2023-01-01 21:00:00,-29.24724,-71.467969,1017.162,1017.327,1017.497,MARPCHPA,Punta de Choros
2023-01-01 22:00:00,-29.24724,-71.467969,1017.564,1017.745,1017.822,MARPCHPA,Punta de Choros
2023-01-01 23:00:00,-29.24724,-71.467969,1017.716,1017.787,1017.914,MARPCHPA,Punta de Choros
2023-01-02 00:00:00,-29.24724,-71.467969,1017.299,1017.482,1017.801,MARPCHPA,Punta de Choros
2023-01-02 01:00:00,-29.24724,-71.467969,1017.246,1017.3,1017.454,MARPCHPA,Punta de Choros
2023-01-02 02:00:00,-29.24724,-71.467969,1017.226,1017.306,1017.52,MARPCHPA,Punta de Choros
2023-01-02 03:00:00,-29.24724,-71.467969,1017.151,1017.226,1017.294,MARPCHPA,Punta de Choros
2023-01-02 04:00:00,-29.24724,-71.467969,1017.288,1017.459,1017.604,MARPCHPA,Punta de Choros
2023-01-02 05:00:00,-29.24724,-71.467969,1017.684,1017.886,1018.091,MARPCHPA,Punta de Choros
