time,latitud,longitud,Td_Valor,CodigoNacional,nombreEstacion
1952-01-14 10:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 11:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 13:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 14:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 15:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 16:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 17:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 18:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 19:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 20:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 21:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 22:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 23:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 10:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 11:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 12:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 13:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 14:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 15:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 16:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 17:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 18:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 19:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 20:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 21:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 22:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 23:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 10:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 11:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 12:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 13:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 14:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 15:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 16:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 17:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 18:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 19:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 20:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 21:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 22:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 23:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 10:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 11:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 13:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 14:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 15:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 16:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 17:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 18:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 19:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 20:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 21:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 22:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
