time,latitud,longitud,QFE_Valor,CodigoNacional,nombreEstacion
1965-01-01 03:00:00,-27.15889,-109.4325,1017.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-01 06:00:00,-27.15889,-109.4325,1018.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-01 12:00:00,-27.15889,-109.4325,1016.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-01 15:00:00,-27.15889,-109.4325,1018.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-01 18:00:00,-27.15889,-109.4325,1018.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-01 21:00:00,-27.15889,-109.4325,1017.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-02 00:00:00,-27.15889,-109.4325,1016.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-02 03:00:00,-27.15889,-109.4325,1017.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-02 06:00:00,-27.15889,-109.4325,1018.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-02 12:00:00,-27.15889,-109.4325,1016.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-02 15:00:00,-27.15889,-109.4325,1017.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-02 18:00:00,-27.15889,-109.4325,1017.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-02 21:00:00,-27.15889,-109.4325,1016.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-03 00:00:00,-27.15889,-109.4325,1016.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-03 03:00:00,-27.15889,-109.4325,1015.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-03 06:00:00,-27.15889,-109.4325,1016.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-03 12:00:00,-27.15889,-109.4325,1015.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-03 15:00:00,-27.15889,-109.4325,1015.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-03 18:00:00,-27.15889,-109.4325,1015.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-03 21:00:00,-27.15889,-109.4325,1014.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-04 00:00:00,-27.15889,-109.4325,1014.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-04 03:00:00,-27.15889,-109.4325,1013.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-04 06:00:00,-27.15889,-109.4325,1014.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-04 12:00:00,-27.15889,-109.4325,1014.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-04 15:00:00,-27.15889,-109.4325,1015.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-04 18:00:00,-27.15889,-109.4325,1015.7,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-04 21:00:00,-27.15889,-109.4325,1014.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-05 00:00:00,-27.15889,-109.4325,1013.7,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-05 03:00:00,-27.15889,-109.4325,1015.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-05 06:00:00,-27.15889,-109.4325,1016.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-05 12:00:00,-27.15889,-109.4325,1015.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-05 15:00:00,-27.15889,-109.4325,1016.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-05 18:00:00,-27.15889,-109.4325,1017.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-05 21:00:00,-27.15889,-109.4325,1015.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-06 00:00:00,-27.15889,-109.4325,1014.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-06 03:00:00,-27.15889,-109.4325,1015.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-06 06:00:00,-27.15889,-109.4325,1016.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-06 12:00:00,-27.15889,-109.4325,1016.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-06 15:00:00,-27.15889,-109.4325,1016.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-06 18:00:00,-27.15889,-109.4325,1016.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-06 21:00:00,-27.15889,-109.4325,1015.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-07 00:00:00,-27.15889,-109.4325,1014.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-07 03:00:00,-27.15889,-109.4325,1014.7,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-07 06:00:00,-27.15889,-109.4325,1015.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-07 12:00:00,-27.15889,-109.4325,1012.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-07 15:00:00,-27.15889,-109.4325,1013.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-07 18:00:00,-27.15889,-109.4325,1013.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-07 21:00:00,-27.15889,-109.4325,1012.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-08 00:00:00,-27.15889,-109.4325,1014.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-08 03:00:00,-27.15889,-109.4325,1011.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-08 06:00:00,-27.15889,-109.4325,1012.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-08 12:00:00,-27.15889,-109.4325,1009.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-08 15:00:00,-27.15889,-109.4325,1010.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-08 18:00:00,-27.15889,-109.4325,1010.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-08 21:00:00,-27.15889,-109.4325,1009.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-09 00:00:00,-27.15889,-109.4325,1010.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-09 03:00:00,-27.15889,-109.4325,1010.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-09 06:00:00,-27.15889,-109.4325,1010.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-09 12:00:00,-27.15889,-109.4325,1010.7,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-09 15:00:00,-27.15889,-109.4325,1010.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-09 18:00:00,-27.15889,-109.4325,1010.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-09 21:00:00,-27.15889,-109.4325,1009.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-10 00:00:00,-27.15889,-109.4325,1009.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-10 03:00:00,-27.15889,-109.4325,1009.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-10 06:00:00,-27.15889,-109.4325,1010.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-10 12:00:00,-27.15889,-109.4325,1009.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-10 15:00:00,-27.15889,-109.4325,1010.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-10 18:00:00,-27.15889,-109.4325,1011.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-10 21:00:00,-27.15889,-109.4325,1010.7,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-11 00:00:00,-27.15889,-109.4325,1008.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-11 03:00:00,-27.15889,-109.4325,1011.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-11 06:00:00,-27.15889,-109.4325,1012.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-11 12:00:00,-27.15889,-109.4325,1011.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-11 15:00:00,-27.15889,-109.4325,1013.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-11 18:00:00,-27.15889,-109.4325,1013.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-11 21:00:00,-27.15889,-109.4325,1013.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-12 00:00:00,-27.15889,-109.4325,1010.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-12 03:00:00,-27.15889,-109.4325,1013.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-12 06:00:00,-27.15889,-109.4325,1014.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-12 12:00:00,-27.15889,-109.4325,1015.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-12 15:00:00,-27.15889,-109.4325,1016.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-12 18:00:00,-27.15889,-109.4325,1016.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-12 21:00:00,-27.15889,-109.4325,1015.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-13 00:00:00,-27.15889,-109.4325,1012.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-13 03:00:00,-27.15889,-109.4325,1016.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-13 06:00:00,-27.15889,-109.4325,1017.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-13 12:00:00,-27.15889,-109.4325,1016.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-13 15:00:00,-27.15889,-109.4325,1017.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-13 18:00:00,-27.15889,-109.4325,1017.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-13 21:00:00,-27.15889,-109.4325,1016.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-14 00:00:00,-27.15889,-109.4325,1015.0,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-14 03:00:00,-27.15889,-109.4325,1016.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-14 06:00:00,-27.15889,-109.4325,1017.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-14 12:00:00,-27.15889,-109.4325,1016.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-14 15:00:00,-27.15889,-109.4325,1016.7,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-14 18:00:00,-27.15889,-109.4325,1018.2,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-14 21:00:00,-27.15889,-109.4325,1017.1,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-15 00:00:00,-27.15889,-109.4325,1015.7,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-15 03:00:00,-27.15889,-109.4325,1016.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-15 06:00:00,-27.15889,-109.4325,1017.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-15 12:00:00,-27.15889,-109.4325,1016.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-15 15:00:00,-27.15889,-109.4325,1017.4,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-15 18:00:00,-27.15889,-109.4325,1017.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-15 21:00:00,-27.15889,-109.4325,1016.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-16 00:00:00,-27.15889,-109.4325,1015.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-16 03:00:00,-27.15889,-109.4325,1016.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-16 06:00:00,-27.15889,-109.4325,1016.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-16 12:00:00,-27.15889,-109.4325,1016.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-16 15:00:00,-27.15889,-109.4325,1017.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-16 18:00:00,-27.15889,-109.4325,1017.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-16 21:00:00,-27.15889,-109.4325,1016.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-17 00:00:00,-27.15889,-109.4325,1016.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-17 03:00:00,-27.15889,-109.4325,1015.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-17 06:00:00,-27.15889,-109.4325,1015.3,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-17 12:00:00,-27.15889,-109.4325,1015.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-17 15:00:00,-27.15889,-109.4325,1016.6,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-17 18:00:00,-27.15889,-109.4325,1015.8,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-17 21:00:00,-27.15889,-109.4325,1016.5,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-18 00:00:00,-27.15889,-109.4325,1014.9,270001.0,Mataveri  Isla de Pascua Ap.
1965-01-18 03:00:00,-27.15889,-109.4325,1016.1,270001.0,Mataveri  Isla de Pascua Ap.
