time,latitud,longitud,TnAM,CodigoNacional,nombreEstacion
1959-01-01 12:00:00,-18.35555,-70.34028,16.2,180005.0,"Chacalluta, Arica Ap."
1959-01-02 12:00:00,-18.35555,-70.34028,16.0,180005.0,"Chacalluta, Arica Ap."
1959-01-03 12:00:00,-18.35555,-70.34028,16.9,180005.0,"Chacalluta, Arica Ap."
1959-01-04 12:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1959-01-05 12:00:00,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1959-01-06 12:00:00,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1959-01-07 12:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
1959-01-08 12:00:00,-18.35555,-70.34028,19.7,180005.0,"Chacalluta, Arica Ap."
1959-01-09 12:00:00,-18.35555,-70.34028,15.4,180005.0,"Chacalluta, Arica Ap."
1959-01-10 12:00:00,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1959-01-11 12:00:00,-18.35555,-70.34028,16.5,180005.0,"Chacalluta, Arica Ap."
1959-01-12 12:00:00,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1959-01-13 12:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
1959-01-14 12:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1959-01-15 12:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1959-01-16 12:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1959-01-17 12:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
1959-01-18 12:00:00,-18.35555,-70.34028,17.4,180005.0,"Chacalluta, Arica Ap."
1959-01-19 12:00:00,-18.35555,-70.34028,14.8,180005.0,"Chacalluta, Arica Ap."
1959-01-20 12:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1959-01-21 12:00:00,-18.35555,-70.34028,16.0,180005.0,"Chacalluta, Arica Ap."
1959-01-22 12:00:00,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1959-01-23 12:00:00,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
1959-01-24 12:00:00,-18.35555,-70.34028,16.6,180005.0,"Chacalluta, Arica Ap."
1959-01-25 12:00:00,-18.35555,-70.34028,15.0,180005.0,"Chacalluta, Arica Ap."
1959-01-26 12:00:00,-18.35555,-70.34028,15.8,180005.0,"Chacalluta, Arica Ap."
1959-01-27 12:00:00,-18.35555,-70.34028,17.9,180005.0,"Chacalluta, Arica Ap."
1959-01-28 12:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
1959-01-29 12:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
1959-01-30 12:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1959-01-31 12:00:00,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
1959-02-01 12:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
1959-02-02 12:00:00,-18.35555,-70.34028,19.4,180005.0,"Chacalluta, Arica Ap."
1959-02-03 12:00:00,-18.35555,-70.34028,21.4,180005.0,"Chacalluta, Arica Ap."
1959-02-04 12:00:00,-18.35555,-70.34028,20.3,180005.0,"Chacalluta, Arica Ap."
1959-02-05 12:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
1959-02-06 12:00:00,-18.35555,-70.34028,20.1,180005.0,"Chacalluta, Arica Ap."
1959-02-07 12:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1959-02-08 12:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
