time,latitud,longitud,min,prom,max,s_cod,nombre
2024-01-01 01:00:00,-29.0572,-70.90517,16.31,16.787,17.57,CACHTA,Cachiyuyo
2024-01-01 02:00:00,-29.0572,-70.90517,16.04,16.582,17.16,CACHTA,Cachiyuyo
2024-01-01 03:00:00,-29.0572,-70.90517,15.94,16.273,16.65,CACHTA,Cachiyuyo
2024-01-01 04:00:00,-29.0572,-70.90517,15.06,15.435,16.11,CACHTA,Cachiyuyo
2024-01-01 05:00:00,-29.0572,-70.90517,14.69,14.872,15.13,CACHTA,Cachiyuyo
2024-01-01 06:00:00,-29.0572,-70.90517,14.49,15.312,16.9,CACHTA,Cachiyuyo
2024-01-01 07:00:00,-29.0572,-70.90517,16.7,18.158,19.64,CACHTA,Cachiyuyo
2024-01-01 08:00:00,-29.0572,-70.90517,17.94,19.12,20.26,CACHTA,Cachiyuyo
2024-01-01 09:00:00,-29.0572,-70.90517,20.02,21.948,24.38,CACHTA,Cachiyuyo
2024-01-01 10:00:00,-29.0572,-70.90517,24.21,26.215,27.51,CACHTA,Cachiyuyo
2024-01-01 11:00:00,-29.0572,-70.90517,26.9,28.188,29.35,CACHTA,Cachiyuyo
2024-01-01 12:00:00,-29.0572,-70.90517,28.63,29.57,30.66,CACHTA,Cachiyuyo
2024-01-01 13:00:00,-29.0572,-70.90517,29.94,30.67,31.27,CACHTA,Cachiyuyo
2024-01-01 14:00:00,-29.0572,-70.90517,30.25,31.198,31.94,CACHTA,Cachiyuyo
2024-01-01 15:00:00,-29.0572,-70.90517,30.3,31.222,31.97,CACHTA,Cachiyuyo
2024-01-01 16:00:00,-29.0572,-70.90517,29.73,30.562,31.63,CACHTA,Cachiyuyo
2024-01-01 17:00:00,-29.0572,-70.90517,28.96,29.747,30.24,CACHTA,Cachiyuyo
2024-01-01 18:00:00,-29.0572,-70.90517,25.78,28.242,29.95,CACHTA,Cachiyuyo
2024-01-01 19:00:00,-29.0572,-70.90517,20.16,22.707,25.96,CACHTA,Cachiyuyo
2024-01-01 20:00:00,-29.0572,-70.90517,19.44,19.687,20.23,CACHTA,Cachiyuyo
2024-01-01 21:00:00,-29.0572,-70.90517,19.11,19.443,19.69,CACHTA,Cachiyuyo
2024-01-01 22:00:00,-29.0572,-70.90517,19.08,19.767,20.21,CACHTA,Cachiyuyo
2024-01-01 23:00:00,-29.0572,-70.90517,18.88,19.313,19.63,CACHTA,Cachiyuyo
2024-01-02 00:00:00,-29.0572,-70.90517,17.16,18.372,19.47,CACHTA,Cachiyuyo
2024-01-02 01:00:00,-29.0572,-70.90517,16.07,16.585,17.26,CACHTA,Cachiyuyo
2024-01-02 02:00:00,-29.0572,-70.90517,15.26,15.97,16.92,CACHTA,Cachiyuyo
2024-01-02 03:00:00,-29.0572,-70.90517,13.74,14.473,15.37,CACHTA,Cachiyuyo
2024-01-02 04:00:00,-29.0572,-70.90517,12.69,13.217,13.81,CACHTA,Cachiyuyo
2024-01-02 05:00:00,-29.0572,-70.90517,12.12,12.658,13.3,CACHTA,Cachiyuyo
2024-01-02 06:00:00,-29.0572,-70.90517,11.89,13.112,15.56,CACHTA,Cachiyuyo
2024-01-02 07:00:00,-29.0572,-70.90517,14.36,15.18,16.59,CACHTA,Cachiyuyo
2024-01-02 08:00:00,-29.0572,-70.90517,16.59,18.05,19.01,CACHTA,Cachiyuyo
2024-01-02 09:00:00,-29.0572,-70.90517,18.87,20.922,22.72,CACHTA,Cachiyuyo
2024-01-02 10:00:00,-29.0572,-70.90517,22.68,24.18,26.15,CACHTA,Cachiyuyo
2024-01-02 11:00:00,-29.0572,-70.90517,25.68,26.587,27.46,CACHTA,Cachiyuyo
2024-01-02 12:00:00,-29.0572,-70.90517,27.39,28.863,29.75,CACHTA,Cachiyuyo
2024-01-02 13:00:00,-29.0572,-70.90517,28.16,28.907,30.16,CACHTA,Cachiyuyo
2024-01-02 14:00:00,-29.0572,-70.90517,28.89,29.903,31.13,CACHTA,Cachiyuyo
2024-01-02 15:00:00,-29.0572,-70.90517,29.7,30.4,30.88,CACHTA,Cachiyuyo
2024-01-02 16:00:00,-29.0572,-70.90517,29.16,30.132,30.75,CACHTA,Cachiyuyo
2024-01-02 17:00:00,-29.0572,-70.90517,25.78,28.275,29.94,CACHTA,Cachiyuyo
2024-01-02 18:00:00,-29.0572,-70.90517,24.28,25.185,26.12,CACHTA,Cachiyuyo
2024-01-02 19:00:00,-29.0572,-70.90517,21.39,22.922,24.38,CACHTA,Cachiyuyo
2024-01-02 20:00:00,-29.0572,-70.90517,18.83,20.18,21.49,CACHTA,Cachiyuyo
2024-01-02 21:00:00,-29.0572,-70.90517,17.15,17.72,19.0,CACHTA,Cachiyuyo
