time,latitud,longitud,RRR24_Valor,Traza_Valor,CodigoNacional,nombreEstacion
1974-01-01 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-02 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-03 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-04 12:00:00,-17.595,-69.4775,18.0,0.0,170001.0,Visviri Tenencia
1974-01-05 12:00:00,-17.595,-69.4775,23.0,0.0,170001.0,Visviri Tenencia
1974-01-06 12:00:00,-17.595,-69.4775,12.0,0.0,170001.0,Visviri Tenencia
1974-01-07 12:00:00,-17.595,-69.4775,3.0,0.0,170001.0,Visviri Tenencia
1974-01-08 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-09 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-10 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-11 12:00:00,-17.595,-69.4775,22.0,0.0,170001.0,Visviri Tenencia
1974-01-12 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-13 12:00:00,-17.595,-69.4775,5.0,0.0,170001.0,Visviri Tenencia
1974-01-14 12:00:00,-17.595,-69.4775,16.0,0.0,170001.0,Visviri Tenencia
1974-01-15 12:00:00,-17.595,-69.4775,14.0,0.0,170001.0,Visviri Tenencia
1974-01-16 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-17 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-18 12:00:00,-17.595,-69.4775,6.0,0.0,170001.0,Visviri Tenencia
1974-01-19 12:00:00,-17.595,-69.4775,27.0,0.0,170001.0,Visviri Tenencia
1974-01-20 12:00:00,-17.595,-69.4775,13.0,0.0,170001.0,Visviri Tenencia
1974-01-21 12:00:00,-17.595,-69.4775,22.0,0.0,170001.0,Visviri Tenencia
1974-01-22 12:00:00,-17.595,-69.4775,3.0,0.0,170001.0,Visviri Tenencia
1974-01-23 12:00:00,-17.595,-69.4775,6.0,0.0,170001.0,Visviri Tenencia
1974-01-24 12:00:00,-17.595,-69.4775,2.0,0.0,170001.0,Visviri Tenencia
1974-01-25 12:00:00,-17.595,-69.4775,15.0,0.0,170001.0,Visviri Tenencia
1974-01-26 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-27 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-28 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-29 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-30 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-01-31 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-02-01 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
1974-02-02 12:00:00,-17.595,-69.4775,0.0,0.0,170001.0,Visviri Tenencia
