time,latitud,longitud,TxPM,CodigoNacional,nombreEstacion
2012-01-02 00:00:00,-18.35555,-70.34028,25.3,180005.0,"Chacalluta, Arica Ap."
2012-01-03 00:00:00,-18.35555,-70.34028,24.7,180005.0,"Chacalluta, Arica Ap."
2012-01-04 00:00:00,-18.35555,-70.34028,24.8,180005.0,"Chacalluta, Arica Ap."
2012-01-05 00:00:00,-18.35555,-70.34028,25.5,180005.0,"Chacalluta, Arica Ap."
2012-01-06 00:00:00,-18.35555,-70.34028,26.1,180005.0,"Chacalluta, Arica Ap."
2012-01-07 00:00:00,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
2012-01-08 00:00:00,-18.35555,-70.34028,25.5,180005.0,"Chacalluta, Arica Ap."
2012-01-09 00:00:00,-18.35555,-70.34028,25.5,180005.0,"Chacalluta, Arica Ap."
2012-01-10 00:00:00,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
2012-01-11 00:00:00,-18.35555,-70.34028,24.5,180005.0,"Chacalluta, Arica Ap."
2012-01-12 00:00:00,-18.35555,-70.34028,24.9,180005.0,"Chacalluta, Arica Ap."
2012-01-13 00:00:00,-18.35555,-70.34028,24.9,180005.0,"Chacalluta, Arica Ap."
2012-01-14 00:00:00,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
2012-01-15 00:00:00,-18.35555,-70.34028,24.8,180005.0,"Chacalluta, Arica Ap."
2012-01-16 00:00:00,-18.35555,-70.34028,24.0,180005.0,"Chacalluta, Arica Ap."
2012-01-17 00:00:00,-18.35555,-70.34028,24.9,180005.0,"Chacalluta, Arica Ap."
2012-01-18 00:00:00,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
2012-01-19 00:00:00,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
2012-01-20 00:00:00,-18.35555,-70.34028,24.6,180005.0,"Chacalluta, Arica Ap."
2012-01-21 00:00:00,-18.35555,-70.34028,25.5,180005.0,"Chacalluta, Arica Ap."
2012-01-22 00:00:00,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
2012-01-23 00:00:00,-18.35555,-70.34028,26.1,180005.0,"Chacalluta, Arica Ap."
2012-01-24 00:00:00,-18.35555,-70.34028,25.3,180005.0,"Chacalluta, Arica Ap."
2012-01-25 00:00:00,-18.35555,-70.34028,25.7,180005.0,"Chacalluta, Arica Ap."
2012-01-26 00:00:00,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
2012-01-27 00:00:00,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
2012-01-28 00:00:00,-18.35555,-70.34028,25.9,180005.0,"Chacalluta, Arica Ap."
2012-01-29 00:00:00,-18.35555,-70.34028,26.5,180005.0,"Chacalluta, Arica Ap."
2012-01-30 00:00:00,-18.35555,-70.34028,26.1,180005.0,"Chacalluta, Arica Ap."
2012-01-31 00:00:00,-18.35555,-70.34028,25.7,180005.0,"Chacalluta, Arica Ap."
2012-02-01 00:00:00,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
2012-02-02 00:00:00,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
2012-02-03 00:00:00,-18.35555,-70.34028,26.8,180005.0,"Chacalluta, Arica Ap."
2012-02-04 00:00:00,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
2012-02-05 00:00:00,-18.35555,-70.34028,26.3,180005.0,"Chacalluta, Arica Ap."
2012-02-06 00:00:00,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
2012-02-07 00:00:00,-18.35555,-70.34028,26.3,180005.0,"Chacalluta, Arica Ap."
2012-02-08 00:00:00,-18.35555,-70.34028,26.9,180005.0,"Chacalluta, Arica Ap."
2012-02-09 00:00:00,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
2012-02-10 00:00:00,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
2012-02-11 00:00:00,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
2012-02-12 00:00:00,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
2012-02-13 00:00:00,-18.35555,-70.34028,27.5,180005.0,"Chacalluta, Arica Ap."
2012-02-14 00:00:00,-18.35555,-70.34028,27.2,180005.0,"Chacalluta, Arica Ap."
2012-02-15 00:00:00,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
2012-02-16 00:00:00,-18.35555,-70.34028,26.9,180005.0,"Chacalluta, Arica Ap."
2012-02-17 00:00:00,-18.35555,-70.34028,26.5,180005.0,"Chacalluta, Arica Ap."
2012-02-18 00:00:00,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
2012-02-19 00:00:00,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
2012-02-20 00:00:00,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
2012-02-21 00:00:00,-18.35555,-70.34028,26.1,180005.0,"Chacalluta, Arica Ap."
2012-02-22 00:00:00,-18.35555,-70.34028,25.7,180005.0,"Chacalluta, Arica Ap."
2012-02-23 00:00:00,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
2012-02-24 00:00:00,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
2012-02-25 00:00:00,-18.35555,-70.34028,25.9,180005.0,"Chacalluta, Arica Ap."
2012-02-26 00:00:00,-18.35555,-70.34028,25.9,180005.0,"Chacalluta, Arica Ap."
2012-02-27 00:00:00,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
2012-02-28 00:00:00,-18.35555,-70.34028,26.1,180005.0,"Chacalluta, Arica Ap."
2012-02-29 00:00:00,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
2012-03-01 00:00:00,-18.35555,-70.34028,26.8,180005.0,"Chacalluta, Arica Ap."
2012-03-02 00:00:00,-18.35555,-70.34028,26.7,180005.0,"Chacalluta, Arica Ap."
2012-03-03 00:00:00,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
2012-03-04 00:00:00,-18.35555,-70.34028,26.7,180005.0,"Chacalluta, Arica Ap."
2012-03-05 00:00:00,-18.35555,-70.34028,28.1,180005.0,"Chacalluta, Arica Ap."
2012-03-06 00:00:00,-18.35555,-70.34028,28.1,180005.0,"Chacalluta, Arica Ap."
2012-03-07 00:00:00,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
2012-03-08 00:00:00,-18.35555,-70.34028,27.2,180005.0,"Chacalluta, Arica Ap."
2012-03-09 00:00:00,-18.35555,-70.34028,26.9,180005.0,"Chacalluta, Arica Ap."
2012-03-10 00:00:00,-18.35555,-70.34028,27.2,180005.0,"Chacalluta, Arica Ap."
2012-03-11 00:00:00,-18.35555,-70.34028,28.6,180005.0,"Chacalluta, Arica Ap."
2012-03-12 00:00:00,-18.35555,-70.34028,27.7,180005.0,"Chacalluta, Arica Ap."
2012-03-13 00:00:00,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
2012-03-14 00:00:00,-18.35555,-70.34028,27.7,180005.0,"Chacalluta, Arica Ap."
2012-03-15 00:00:00,-18.35555,-70.34028,26.5,180005.0,"Chacalluta, Arica Ap."
2012-03-16 00:00:00,-18.35555,-70.34028,26.3,180005.0,"Chacalluta, Arica Ap."
2012-03-17 00:00:00,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
2012-03-18 00:00:00,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
2012-03-19 00:00:00,-18.35555,-70.34028,25.1,180005.0,"Chacalluta, Arica Ap."
2012-03-20 00:00:00,-18.35555,-70.34028,25.7,180005.0,"Chacalluta, Arica Ap."
2012-03-21 00:00:00,-18.35555,-70.34028,25.1,180005.0,"Chacalluta, Arica Ap."
2012-03-22 00:00:00,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
2012-03-23 00:00:00,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
2012-03-24 00:00:00,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
2012-03-25 00:00:00,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
2012-03-26 00:00:00,-18.35555,-70.34028,25.1,180005.0,"Chacalluta, Arica Ap."
2012-03-27 00:00:00,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
2012-03-28 00:00:00,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
2012-03-29 00:00:00,-18.35555,-70.34028,24.5,180005.0,"Chacalluta, Arica Ap."
2012-03-30 00:00:00,-18.35555,-70.34028,25.5,180005.0,"Chacalluta, Arica Ap."
2012-03-31 00:00:00,-18.35555,-70.34028,23.1,180005.0,"Chacalluta, Arica Ap."
2012-04-01 00:00:00,-18.35555,-70.34028,24.8,180005.0,"Chacalluta, Arica Ap."
2012-04-02 00:00:00,-18.35555,-70.34028,25.1,180005.0,"Chacalluta, Arica Ap."
2012-04-03 00:00:00,-18.35555,-70.34028,24.1,180005.0,"Chacalluta, Arica Ap."
2012-04-04 00:00:00,-18.35555,-70.34028,25.5,180005.0,"Chacalluta, Arica Ap."
2012-04-05 00:00:00,-18.35555,-70.34028,24.7,180005.0,"Chacalluta, Arica Ap."
2012-04-06 00:00:00,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
2012-04-07 00:00:00,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
2012-04-08 00:00:00,-18.35555,-70.34028,24.7,180005.0,"Chacalluta, Arica Ap."
2012-04-09 00:00:00,-18.35555,-70.34028,26.5,180005.0,"Chacalluta, Arica Ap."
2012-04-10 00:00:00,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
2012-04-11 00:00:00,-18.35555,-70.34028,25.3,180005.0,"Chacalluta, Arica Ap."
2012-04-12 00:00:00,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
2012-04-13 00:00:00,-18.35555,-70.34028,26.8,180005.0,"Chacalluta, Arica Ap."
2012-04-14 00:00:00,-18.35555,-70.34028,25.1,180005.0,"Chacalluta, Arica Ap."
2012-04-15 00:00:00,-18.35555,-70.34028,24.0,180005.0,"Chacalluta, Arica Ap."
2012-04-16 00:00:00,-18.35555,-70.34028,24.2,180005.0,"Chacalluta, Arica Ap."
2012-04-17 00:00:00,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
2012-04-18 00:00:00,-18.35555,-70.34028,22.9,180005.0,"Chacalluta, Arica Ap."
2012-04-19 00:00:00,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
2012-04-20 00:00:00,-18.35555,-70.34028,23.6,180005.0,"Chacalluta, Arica Ap."
2012-04-21 00:00:00,-18.35555,-70.34028,23.6,180005.0,"Chacalluta, Arica Ap."
2012-04-22 00:00:00,-18.35555,-70.34028,22.9,180005.0,"Chacalluta, Arica Ap."
2012-04-23 00:00:00,-18.35555,-70.34028,22.9,180005.0,"Chacalluta, Arica Ap."
2012-04-24 00:00:00,-18.35555,-70.34028,23.1,180005.0,"Chacalluta, Arica Ap."
2012-04-25 00:00:00,-18.35555,-70.34028,23.5,180005.0,"Chacalluta, Arica Ap."
2012-04-26 00:00:00,-18.35555,-70.34028,27.5,180005.0,"Chacalluta, Arica Ap."
2012-04-27 00:00:00,-18.35555,-70.34028,21.9,180005.0,"Chacalluta, Arica Ap."
2012-04-28 00:00:00,-18.35555,-70.34028,24.0,180005.0,"Chacalluta, Arica Ap."
2012-04-29 00:00:00,-18.35555,-70.34028,22.5,180005.0,"Chacalluta, Arica Ap."
2012-04-30 00:00:00,-18.35555,-70.34028,25.3,180005.0,"Chacalluta, Arica Ap."
2012-05-01 00:00:00,-18.35555,-70.34028,22.7,180005.0,"Chacalluta, Arica Ap."
2012-05-02 00:00:00,-18.35555,-70.34028,22.1,180005.0,"Chacalluta, Arica Ap."
2012-05-03 00:00:00,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
2012-05-04 00:00:00,-18.35555,-70.34028,23.6,180005.0,"Chacalluta, Arica Ap."
2012-05-05 00:00:00,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
2012-05-06 00:00:00,-18.35555,-70.34028,22.2,180005.0,"Chacalluta, Arica Ap."
2012-05-07 00:00:00,-18.35555,-70.34028,22.7,180005.0,"Chacalluta, Arica Ap."
2012-05-08 00:00:00,-18.35555,-70.34028,22.7,180005.0,"Chacalluta, Arica Ap."
2012-05-09 00:00:00,-18.35555,-70.34028,22.4,180005.0,"Chacalluta, Arica Ap."
2012-05-10 00:00:00,-18.35555,-70.34028,22.9,180005.0,"Chacalluta, Arica Ap."
2012-05-11 00:00:00,-18.35555,-70.34028,23.0,180005.0,"Chacalluta, Arica Ap."
2012-05-12 00:00:00,-18.35555,-70.34028,23.6,180005.0,"Chacalluta, Arica Ap."
2012-05-13 00:00:00,-18.35555,-70.34028,23.7,180005.0,"Chacalluta, Arica Ap."
2012-05-14 00:00:00,-18.35555,-70.34028,23.3,180005.0,"Chacalluta, Arica Ap."
2012-05-15 00:00:00,-18.35555,-70.34028,22.8,180005.0,"Chacalluta, Arica Ap."
2012-05-16 00:00:00,-18.35555,-70.34028,22.6,180005.0,"Chacalluta, Arica Ap."
2012-05-17 00:00:00,-18.35555,-70.34028,22.4,180005.0,"Chacalluta, Arica Ap."
2012-05-18 00:00:00,-18.35555,-70.34028,22.9,180005.0,"Chacalluta, Arica Ap."
2012-05-19 00:00:00,-18.35555,-70.34028,22.8,180005.0,"Chacalluta, Arica Ap."
2012-05-20 00:00:00,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
2012-05-21 00:00:00,-18.35555,-70.34028,21.9,180005.0,"Chacalluta, Arica Ap."
2012-05-22 00:00:00,-18.35555,-70.34028,21.3,180005.0,"Chacalluta, Arica Ap."
2012-05-23 00:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
2012-05-24 00:00:00,-18.35555,-70.34028,20.5,180005.0,"Chacalluta, Arica Ap."
2012-05-25 00:00:00,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
2012-05-26 00:00:00,-18.35555,-70.34028,21.9,180005.0,"Chacalluta, Arica Ap."
2012-05-27 00:00:00,-18.35555,-70.34028,20.9,180005.0,"Chacalluta, Arica Ap."
2012-05-28 00:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
2012-05-29 00:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
2012-05-30 00:00:00,-18.35555,-70.34028,21.8,180005.0,"Chacalluta, Arica Ap."
2012-05-31 00:00:00,-18.35555,-70.34028,21.5,180005.0,"Chacalluta, Arica Ap."
2012-06-01 00:00:00,-18.35555,-70.34028,21.3,180005.0,"Chacalluta, Arica Ap."
2012-06-02 00:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
2012-06-03 00:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
2012-06-04 00:00:00,-18.35555,-70.34028,21.1,180005.0,"Chacalluta, Arica Ap."
2012-06-05 00:00:00,-18.35555,-70.34028,21.7,180005.0,"Chacalluta, Arica Ap."
2012-06-06 00:00:00,-18.35555,-70.34028,21.4,180005.0,"Chacalluta, Arica Ap."
2012-06-07 00:00:00,-18.35555,-70.34028,21.7,180005.0,"Chacalluta, Arica Ap."
2012-06-08 00:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
2012-06-09 00:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
2012-06-10 00:00:00,-18.35555,-70.34028,20.3,180005.0,"Chacalluta, Arica Ap."
2012-06-11 00:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
2012-06-12 00:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
2012-06-13 00:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
2012-06-14 00:00:00,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
2012-06-15 00:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
2012-06-16 00:00:00,-18.35555,-70.34028,20.1,180005.0,"Chacalluta, Arica Ap."
2012-06-17 00:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
2012-06-18 00:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
2012-06-19 00:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
2012-06-20 00:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
2012-06-21 00:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
2012-06-22 00:00:00,-18.35555,-70.34028,19.9,180005.0,"Chacalluta, Arica Ap."
2012-06-23 00:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
2012-06-24 00:00:00,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
2012-06-25 00:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
2012-06-26 00:00:00,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
2012-06-27 00:00:00,-18.35555,-70.34028,19.7,180005.0,"Chacalluta, Arica Ap."
2012-06-28 00:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
2012-06-29 00:00:00,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
2012-06-30 00:00:00,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
2012-07-01 00:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
2012-07-02 00:00:00,-18.35555,-70.34028,19.3,180005.0,"Chacalluta, Arica Ap."
2012-07-03 00:00:00,-18.35555,-70.34028,19.9,180005.0,"Chacalluta, Arica Ap."
2012-07-04 00:00:00,-18.35555,-70.34028,19.3,180005.0,"Chacalluta, Arica Ap."
2012-07-05 00:00:00,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
2012-07-06 00:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
2012-07-07 00:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
2012-07-08 00:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
2012-07-09 00:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
2012-07-10 00:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
2012-07-11 00:00:00,-18.35555,-70.34028,18.5,180005.0,"Chacalluta, Arica Ap."
2012-07-12 00:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
2012-07-13 00:00:00,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
2012-07-14 00:00:00,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
2012-07-15 00:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
2012-07-16 00:00:00,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
2012-07-17 00:00:00,-18.35555,-70.34028,19.3,180005.0,"Chacalluta, Arica Ap."
2012-07-18 00:00:00,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
2012-07-19 00:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
2012-07-20 00:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
2012-07-21 00:00:00,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
2012-07-22 00:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
2012-07-23 00:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
2012-07-24 00:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
2012-07-25 00:00:00,-18.35555,-70.34028,17.9,180005.0,"Chacalluta, Arica Ap."
2012-07-26 00:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
2012-07-27 00:00:00,-18.35555,-70.34028,19.1,180005.0,"Chacalluta, Arica Ap."
2012-07-28 00:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2012-07-29 00:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
2012-07-30 00:00:00,-18.35555,-70.34028,18.1,180005.0,"Chacalluta, Arica Ap."
2012-07-31 00:00:00,-18.35555,-70.34028,18.1,180005.0,"Chacalluta, Arica Ap."
2012-08-01 00:00:00,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
2012-08-02 00:00:00,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
2012-08-03 00:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2012-08-04 00:00:00,-18.35555,-70.34028,17.3,180005.0,"Chacalluta, Arica Ap."
2012-08-05 00:00:00,-18.35555,-70.34028,17.7,180005.0,"Chacalluta, Arica Ap."
2012-08-06 00:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
2012-08-07 00:00:00,-18.35555,-70.34028,17.8,180005.0,"Chacalluta, Arica Ap."
2012-08-08 00:00:00,-18.35555,-70.34028,17.3,180005.0,"Chacalluta, Arica Ap."
2012-08-09 00:00:00,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
2012-08-10 00:00:00,-18.35555,-70.34028,18.5,180005.0,"Chacalluta, Arica Ap."
2012-08-11 00:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2012-08-12 00:00:00,-18.35555,-70.34028,18.1,180005.0,"Chacalluta, Arica Ap."
2012-08-13 00:00:00,-18.35555,-70.34028,17.7,180005.0,"Chacalluta, Arica Ap."
2012-08-14 00:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
2012-08-15 00:00:00,-18.35555,-70.34028,18.9,180005.0,"Chacalluta, Arica Ap."
2012-08-16 00:00:00,-18.35555,-70.34028,17.8,180005.0,"Chacalluta, Arica Ap."
2012-08-17 00:00:00,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
2012-08-18 00:00:00,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
2012-08-19 00:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
2012-08-20 00:00:00,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
2012-08-21 00:00:00,-18.35555,-70.34028,17.9,180005.0,"Chacalluta, Arica Ap."
2012-08-22 00:00:00,-18.35555,-70.34028,17.7,180005.0,"Chacalluta, Arica Ap."
