time,latitud,longitud,TxPM,CodigoNacional,nombreEstacion
1950-06-02,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1950-06-03,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1950-06-04,-34.96944,-71.21694,15.0,340031.0,"General Freire, Curicó Ad."
1950-06-05,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1950-06-06,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1950-06-07,-34.96944,-71.21694,15.0,340031.0,"General Freire, Curicó Ad."
1950-06-08,-34.96944,-71.21694,18.0,340031.0,"General Freire, Curicó Ad."
1950-06-09,-34.96944,-71.21694,17.0,340031.0,"General Freire, Curicó Ad."
1950-06-10,-34.96944,-71.21694,18.0,340031.0,"General Freire, Curicó Ad."
1950-06-11,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1950-06-12,-34.96944,-71.21694,17.0,340031.0,"General Freire, Curicó Ad."
1950-06-13,-34.96944,-71.21694,17.0,340031.0,"General Freire, Curicó Ad."
1950-06-14,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1950-06-15,-34.96944,-71.21694,18.0,340031.0,"General Freire, Curicó Ad."
1950-06-16,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1950-06-17,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1950-06-18,-34.96944,-71.21694,14.5,340031.0,"General Freire, Curicó Ad."
1950-06-19,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1950-06-20,-34.96944,-71.21694,15.0,340031.0,"General Freire, Curicó Ad."
1950-06-21,-34.96944,-71.21694,12.3,340031.0,"General Freire, Curicó Ad."
1950-06-22,-34.96944,-71.21694,15.1,340031.0,"General Freire, Curicó Ad."
1950-06-23,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
