time,latitud,longitud,min,prom,max,s_cod,nombre
2017-01-02,-29.0572,-70.90517,6.99,6.99,6.99,CACHset0,Cachiyuyo
2017-01-03,-29.0572,-70.90517,7.37,7.37,7.37,CACHset0,Cachiyuyo
2017-01-04,-29.0572,-70.90517,7.98,7.98,7.98,CACHset0,Cachiyuyo
2017-01-05,-29.0572,-70.90517,7.25,7.25,7.25,CACHset0,Cachiyuyo
2017-01-06,-29.0572,-70.90517,7.16,7.16,7.16,CACHset0,Cachiyuyo
2017-01-07,-29.0572,-70.90517,7.19,7.19,7.19,CACHset0,Cachiyuyo
2017-01-08,-29.0572,-70.90517,7.47,7.47,7.47,CACHset0,Cachiyuyo
2017-01-09,-29.0572,-70.90517,7.21,7.21,7.21,CACHset0,Cachiyuyo
2017-01-10,-29.0572,-70.90517,6.99,6.99,6.99,CACHset0,Cachiyuyo
2017-01-11,-29.0572,-70.90517,7.1,7.1,7.1,CACHset0,Cachiyuyo
2017-01-12,-29.0572,-70.90517,7.22,7.22,7.22,CACHset0,Cachiyuyo
2017-01-13,-29.0572,-70.90517,7.05,7.05,7.05,CACHset0,Cachiyuyo
2017-01-14,-29.0572,-70.90517,7.18,7.18,7.18,CACHset0,Cachiyuyo
2017-01-15,-29.0572,-70.90517,6.81,6.81,6.81,CACHset0,Cachiyuyo
2017-01-16,-29.0572,-70.90517,6.97,6.97,6.97,CACHset0,Cachiyuyo
2017-01-17,-29.0572,-70.90517,6.83,6.83,6.83,CACHset0,Cachiyuyo
2017-01-18,-29.0572,-70.90517,7.21,7.21,7.21,CACHset0,Cachiyuyo
2017-01-19,-29.0572,-70.90517,7.28,7.28,7.28,CACHset0,Cachiyuyo
2017-01-20,-29.0572,-70.90517,7.03,7.03,7.03,CACHset0,Cachiyuyo
2017-01-21,-29.0572,-70.90517,6.86,6.86,6.86,CACHset0,Cachiyuyo
2017-01-22,-29.0572,-70.90517,6.01,6.01,6.01,CACHset0,Cachiyuyo
2017-01-23,-29.0572,-70.90517,5.64,5.64,5.64,CACHset0,Cachiyuyo
2017-01-24,-29.0572,-70.90517,6.82,6.82,6.82,CACHset0,Cachiyuyo
2017-01-25,-29.0572,-70.90517,7.41,7.41,7.41,CACHset0,Cachiyuyo
2017-01-26,-29.0572,-70.90517,7.12,7.12,7.12,CACHset0,Cachiyuyo
2017-01-27,-29.0572,-70.90517,7.0,7.0,7.0,CACHset0,Cachiyuyo
2017-01-28,-29.0572,-70.90517,6.62,6.62,6.62,CACHset0,Cachiyuyo
2017-01-29,-29.0572,-70.90517,6.72,6.72,6.72,CACHset0,Cachiyuyo
2017-01-30,-29.0572,-70.90517,6.12,6.12,6.12,CACHset0,Cachiyuyo
2017-01-31,-29.0572,-70.90517,5.99,5.99,5.99,CACHset0,Cachiyuyo
2017-02-01,-29.0572,-70.90517,6.94,6.94,6.94,CACHset0,Cachiyuyo
2017-02-02,-29.0572,-70.90517,6.21,6.21,6.21,CACHset0,Cachiyuyo
2017-02-03,-29.0572,-70.90517,3.88,3.88,3.88,CACHset0,Cachiyuyo
2017-02-04,-29.0572,-70.90517,6.63,6.63,6.63,CACHset0,Cachiyuyo
2017-02-05,-29.0572,-70.90517,7.1,7.1,7.1,CACHset0,Cachiyuyo
2017-02-06,-29.0572,-70.90517,6.35,6.35,6.35,CACHset0,Cachiyuyo
2017-02-07,-29.0572,-70.90517,6.71,6.71,6.71,CACHset0,Cachiyuyo
2017-02-08,-29.0572,-70.90517,7.23,7.23,7.23,CACHset0,Cachiyuyo
2017-02-09,-29.0572,-70.90517,7.27,7.27,7.27,CACHset0,Cachiyuyo
2017-02-10,-29.0572,-70.90517,6.74,6.74,6.74,CACHset0,Cachiyuyo
2017-02-11,-29.0572,-70.90517,6.46,6.46,6.46,CACHset0,Cachiyuyo
2017-02-12,-29.0572,-70.90517,6.8,6.8,6.8,CACHset0,Cachiyuyo
2017-02-13,-29.0572,-70.90517,6.97,6.97,6.97,CACHset0,Cachiyuyo
2017-02-14,-29.0572,-70.90517,6.5,6.5,6.5,CACHset0,Cachiyuyo
2017-02-15,-29.0572,-70.90517,6.66,6.66,6.66,CACHset0,Cachiyuyo
2017-02-16,-29.0572,-70.90517,6.36,6.36,6.36,CACHset0,Cachiyuyo
2017-02-17,-29.0572,-70.90517,6.35,6.35,6.35,CACHset0,Cachiyuyo
2017-02-18,-29.0572,-70.90517,6.06,6.06,6.06,CACHset0,Cachiyuyo
2017-02-19,-29.0572,-70.90517,6.69,6.69,6.69,CACHset0,Cachiyuyo
2017-02-20,-29.0572,-70.90517,6.7,6.7,6.7,CACHset0,Cachiyuyo
2017-02-21,-29.0572,-70.90517,6.58,6.58,6.58,CACHset0,Cachiyuyo
2017-02-22,-29.0572,-70.90517,6.18,6.18,6.18,CACHset0,Cachiyuyo
2017-02-23,-29.0572,-70.90517,5.52,5.52,5.52,CACHset0,Cachiyuyo
2017-02-24,-29.0572,-70.90517,6.03,6.03,6.03,CACHset0,Cachiyuyo
2017-02-25,-29.0572,-70.90517,6.35,6.35,6.35,CACHset0,Cachiyuyo
2017-02-26,-29.0572,-70.90517,5.9,5.9,5.9,CACHset0,Cachiyuyo
2017-02-27,-29.0572,-70.90517,6.09,6.09,6.09,CACHset0,Cachiyuyo
2017-02-28,-29.0572,-70.90517,6.18,6.18,6.18,CACHset0,Cachiyuyo
2017-03-01,-29.0572,-70.90517,5.86,5.86,5.86,CACHset0,Cachiyuyo
2017-03-02,-29.0572,-70.90517,6.55,6.55,6.55,CACHset0,Cachiyuyo
2017-03-03,-29.0572,-70.90517,5.42,5.42,5.42,CACHset0,Cachiyuyo
2017-03-04,-29.0572,-70.90517,5.47,5.47,5.47,CACHset0,Cachiyuyo
2017-03-05,-29.0572,-70.90517,5.75,5.75,5.75,CACHset0,Cachiyuyo
2017-03-06,-29.0572,-70.90517,6.02,6.02,6.02,CACHset0,Cachiyuyo
2017-03-07,-29.0572,-70.90517,5.92,5.92,5.92,CACHset0,Cachiyuyo
2017-03-08,-29.0572,-70.90517,6.02,6.02,6.02,CACHset0,Cachiyuyo
2017-03-09,-29.0572,-70.90517,5.69,5.69,5.69,CACHset0,Cachiyuyo
2017-03-10,-29.0572,-70.90517,6.35,6.35,6.35,CACHset0,Cachiyuyo
2017-03-11,-29.0572,-70.90517,6.21,6.21,6.21,CACHset0,Cachiyuyo
2017-03-12,-29.0572,-70.90517,5.81,5.81,5.81,CACHset0,Cachiyuyo
2017-03-13,-29.0572,-70.90517,5.96,5.96,5.96,CACHset0,Cachiyuyo
2017-03-14,-29.0572,-70.90517,5.12,5.12,5.12,CACHset0,Cachiyuyo
