time,latitud,longitud,TnAM,CodigoNacional,nombreEstacion
1974-01-01 12:00:00,-18.35555,-70.34028,16.0,180005.0,"Chacalluta, Arica Ap."
1974-01-02 12:00:00,-18.35555,-70.34028,16.0,180005.0,"Chacalluta, Arica Ap."
1974-01-03 12:00:00,-18.35555,-70.34028,16.2,180005.0,"Chacalluta, Arica Ap."
1974-01-04 12:00:00,-18.35555,-70.34028,17.6,180005.0,"Chacalluta, Arica Ap."
1974-01-05 12:00:00,-18.35555,-70.34028,17.2,180005.0,"Chacalluta, Arica Ap."
1974-01-06 12:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1974-01-07 12:00:00,-18.35555,-70.34028,19.9,180005.0,"Chacalluta, Arica Ap."
1974-01-08 12:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
1974-01-09 12:00:00,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
1974-01-10 12:00:00,-18.35555,-70.34028,19.9,180005.0,"Chacalluta, Arica Ap."
1974-01-11 12:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1974-01-12 12:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
1974-01-13 12:00:00,-18.35555,-70.34028,19.9,180005.0,"Chacalluta, Arica Ap."
1974-01-14 12:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1974-01-15 12:00:00,-18.35555,-70.34028,18.4,180005.0,"Chacalluta, Arica Ap."
1974-01-16 12:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
1974-01-17 12:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
1974-01-18 12:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
1974-01-19 12:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1974-01-20 12:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1974-01-21 12:00:00,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1974-01-22 12:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1974-01-23 12:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
1974-01-24 12:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1974-01-25 12:00:00,-18.35555,-70.34028,21.4,180005.0,"Chacalluta, Arica Ap."
1974-01-26 12:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
1974-01-27 12:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
1974-01-28 12:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
1974-01-29 12:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1974-01-30 12:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
1974-01-31 12:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
