time,latitud,longitud,QFF_Valor,CodigoNacional,nombreEstacion
1952-02-25 12:00:00,-33.445,-70.68278,950.0,330020.0,"Quinta Normal, Santiago"
1952-02-25 18:00:00,-33.445,-70.68278,949.4,330020.0,"Quinta Normal, Santiago"
1952-02-25 23:00:00,-33.445,-70.68278,950.8,330020.0,"Quinta Normal, Santiago"
1952-02-26 12:00:00,-33.445,-70.68278,951.7,330020.0,"Quinta Normal, Santiago"
1952-02-26 18:00:00,-33.445,-70.68278,950.4,330020.0,"Quinta Normal, Santiago"
1952-02-26 23:00:00,-33.445,-70.68278,950.0,330020.0,"Quinta Normal, Santiago"
1952-02-27 12:00:00,-33.445,-70.68278,952.8,330020.0,"Quinta Normal, Santiago"
1952-02-27 18:00:00,-33.445,-70.68278,951.5,330020.0,"Quinta Normal, Santiago"
1952-02-27 23:00:00,-33.445,-70.68278,953.5,330020.0,"Quinta Normal, Santiago"
1952-02-28 12:00:00,-33.445,-70.68278,954.6,330020.0,"Quinta Normal, Santiago"
1952-02-28 18:00:00,-33.445,-70.68278,953.7,330020.0,"Quinta Normal, Santiago"
1952-02-28 23:00:00,-33.445,-70.68278,952.9,330020.0,"Quinta Normal, Santiago"
1952-02-29 12:00:00,-33.445,-70.68278,954.3,330020.0,"Quinta Normal, Santiago"
1952-02-29 18:00:00,-33.445,-70.68278,952.1,330020.0,"Quinta Normal, Santiago"
1952-02-29 23:00:00,-33.445,-70.68278,952.3,330020.0,"Quinta Normal, Santiago"
1952-03-01 12:00:00,-33.445,-70.68278,953.2,330020.0,"Quinta Normal, Santiago"
1952-03-01 18:00:00,-33.445,-70.68278,951.8,330020.0,"Quinta Normal, Santiago"
1952-03-01 23:00:00,-33.445,-70.68278,949.5,330020.0,"Quinta Normal, Santiago"
1952-03-02 12:00:00,-33.445,-70.68278,952.9,330020.0,"Quinta Normal, Santiago"
1952-03-02 18:00:00,-33.445,-70.68278,952.8,330020.0,"Quinta Normal, Santiago"
1952-03-02 23:00:00,-33.445,-70.68278,952.7,330020.0,"Quinta Normal, Santiago"
1952-03-03 12:00:00,-33.445,-70.68278,955.3,330020.0,"Quinta Normal, Santiago"
1952-03-03 18:00:00,-33.445,-70.68278,954.1,330020.0,"Quinta Normal, Santiago"
