time,latitud,longitud,TnAM,CodigoNacional,nombreEstacion
2014-01-01 12:00:00,-18.35555,-70.34028,18.9,180005.0,"Chacalluta, Arica Ap."
2014-01-02 12:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
2014-01-03 12:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2014-01-04 12:00:00,-18.35555,-70.34028,19.2,180005.0,"Chacalluta, Arica Ap."
2014-01-05 12:00:00,-18.35555,-70.34028,20.5,180005.0,"Chacalluta, Arica Ap."
2014-01-06 12:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
2014-01-07 12:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
2014-01-08 12:00:00,-18.35555,-70.34028,21.9,180005.0,"Chacalluta, Arica Ap."
2014-01-09 12:00:00,-18.35555,-70.34028,21.7,180005.0,"Chacalluta, Arica Ap."
2014-01-10 12:00:00,-18.35555,-70.34028,19.7,180005.0,"Chacalluta, Arica Ap."
2014-01-11 12:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
2014-01-12 12:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
2014-01-13 12:00:00,-18.35555,-70.34028,20.8,180005.0,"Chacalluta, Arica Ap."
2014-01-14 12:00:00,-18.35555,-70.34028,20.3,180005.0,"Chacalluta, Arica Ap."
2014-01-15 12:00:00,-18.35555,-70.34028,21.5,180005.0,"Chacalluta, Arica Ap."
2014-01-16 12:00:00,-18.35555,-70.34028,21.9,180005.0,"Chacalluta, Arica Ap."
2014-01-17 12:00:00,-18.35555,-70.34028,21.2,180005.0,"Chacalluta, Arica Ap."
2014-01-18 12:00:00,-18.35555,-70.34028,21.7,180005.0,"Chacalluta, Arica Ap."
2014-01-19 12:00:00,-18.35555,-70.34028,20.4,180005.0,"Chacalluta, Arica Ap."
2014-01-20 12:00:00,-18.35555,-70.34028,20.5,180005.0,"Chacalluta, Arica Ap."
2014-01-21 12:00:00,-18.35555,-70.34028,21.4,180005.0,"Chacalluta, Arica Ap."
2014-01-22 12:00:00,-18.35555,-70.34028,21.1,180005.0,"Chacalluta, Arica Ap."
2014-01-23 12:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
2014-01-24 12:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
2014-01-25 12:00:00,-18.35555,-70.34028,20.9,180005.0,"Chacalluta, Arica Ap."
2014-01-26 12:00:00,-18.35555,-70.34028,19.5,180005.0,"Chacalluta, Arica Ap."
2014-01-27 12:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
2014-01-28 12:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
2014-01-29 12:00:00,-18.35555,-70.34028,17.9,180005.0,"Chacalluta, Arica Ap."
2014-01-30 12:00:00,-18.35555,-70.34028,17.4,180005.0,"Chacalluta, Arica Ap."
2014-01-31 12:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2014-02-01 12:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2014-02-02 12:00:00,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
2014-02-03 12:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
2014-02-04 12:00:00,-18.35555,-70.34028,17.9,180005.0,"Chacalluta, Arica Ap."
2014-02-05 12:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
2014-02-06 12:00:00,-18.35555,-70.34028,18.3,180005.0,"Chacalluta, Arica Ap."
2014-02-07 12:00:00,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
2014-02-08 12:00:00,-18.35555,-70.34028,18.2,180005.0,"Chacalluta, Arica Ap."
2014-02-09 12:00:00,-18.35555,-70.34028,18.0,180005.0,"Chacalluta, Arica Ap."
2014-02-10 12:00:00,-18.35555,-70.34028,17.7,180005.0,"Chacalluta, Arica Ap."
2014-02-11 12:00:00,-18.35555,-70.34028,17.3,180005.0,"Chacalluta, Arica Ap."
2014-02-12 12:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
2014-02-13 12:00:00,-18.35555,-70.34028,20.7,180005.0,"Chacalluta, Arica Ap."
2014-02-14 12:00:00,-18.35555,-70.34028,16.9,180005.0,"Chacalluta, Arica Ap."
2014-02-15 12:00:00,-18.35555,-70.34028,17.6,180005.0,"Chacalluta, Arica Ap."
2014-02-16 12:00:00,-18.35555,-70.34028,17.0,180005.0,"Chacalluta, Arica Ap."
2014-02-17 12:00:00,-18.35555,-70.34028,17.5,180005.0,"Chacalluta, Arica Ap."
2014-02-18 12:00:00,-18.35555,-70.34028,17.4,180005.0,"Chacalluta, Arica Ap."
2014-02-19 12:00:00,-18.35555,-70.34028,17.2,180005.0,"Chacalluta, Arica Ap."
2014-02-20 12:00:00,-18.35555,-70.34028,16.5,180005.0,"Chacalluta, Arica Ap."
2014-02-21 12:00:00,-18.35555,-70.34028,17.6,180005.0,"Chacalluta, Arica Ap."
2014-02-22 12:00:00,-18.35555,-70.34028,16.7,180005.0,"Chacalluta, Arica Ap."
2014-02-23 12:00:00,-18.35555,-70.34028,17.0,180005.0,"Chacalluta, Arica Ap."
2014-02-24 12:00:00,-18.35555,-70.34028,18.6,180005.0,"Chacalluta, Arica Ap."
2014-02-25 12:00:00,-18.35555,-70.34028,19.3,180005.0,"Chacalluta, Arica Ap."
2014-02-26 12:00:00,-18.35555,-70.34028,17.6,180005.0,"Chacalluta, Arica Ap."
2014-02-27 12:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
2014-02-28 12:00:00,-18.35555,-70.34028,18.8,180005.0,"Chacalluta, Arica Ap."
