time,latitud,longitud,TxPM,CodigoNacional,nombreEstacion
1957-01-03,-18.35555,-70.34028,28.9,180005.0,"Chacalluta, Arica Ap."
1957-01-04,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
1957-01-05,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1957-01-06,-18.35555,-70.34028,30.3,180005.0,"Chacalluta, Arica Ap."
1957-01-07,-18.35555,-70.34028,28.3,180005.0,"Chacalluta, Arica Ap."
1957-01-08,-18.35555,-70.34028,28.2,180005.0,"Chacalluta, Arica Ap."
1957-01-09,-18.35555,-70.34028,28.8,180005.0,"Chacalluta, Arica Ap."
1957-01-10,-18.35555,-70.34028,27.7,180005.0,"Chacalluta, Arica Ap."
1957-01-11,-18.35555,-70.34028,28.5,180005.0,"Chacalluta, Arica Ap."
1957-01-12,-18.35555,-70.34028,27.3,180005.0,"Chacalluta, Arica Ap."
1957-01-13,-18.35555,-70.34028,29.8,180005.0,"Chacalluta, Arica Ap."
1957-01-14,-18.35555,-70.34028,29.3,180005.0,"Chacalluta, Arica Ap."
1957-01-15,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-01-16,-18.35555,-70.34028,30.8,180005.0,"Chacalluta, Arica Ap."
1957-01-17,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-01-18,-18.35555,-70.34028,30.6,180005.0,"Chacalluta, Arica Ap."
1957-01-19,-18.35555,-70.34028,29.1,180005.0,"Chacalluta, Arica Ap."
1957-01-20,-18.35555,-70.34028,29.1,180005.0,"Chacalluta, Arica Ap."
1957-01-21,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-01-22,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-01-23,-18.35555,-70.34028,30.8,180005.0,"Chacalluta, Arica Ap."
1957-01-24,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-01-25,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-01-26,-18.35555,-70.34028,29.9,180005.0,"Chacalluta, Arica Ap."
1957-01-27,-18.35555,-70.34028,29.4,180005.0,"Chacalluta, Arica Ap."
1957-01-28,-18.35555,-70.34028,31.2,180005.0,"Chacalluta, Arica Ap."
1957-01-29,-18.35555,-70.34028,31.2,180005.0,"Chacalluta, Arica Ap."
1957-01-30,-18.35555,-70.34028,31.7,180005.0,"Chacalluta, Arica Ap."
1957-01-31,-18.35555,-70.34028,31.6,180005.0,"Chacalluta, Arica Ap."
1957-02-01,-18.35555,-70.34028,31.3,180005.0,"Chacalluta, Arica Ap."
1957-02-02,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-02-03,-18.35555,-70.34028,29.0,180005.0,"Chacalluta, Arica Ap."
1957-02-04,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-02-05,-18.35555,-70.34028,31.8,180005.0,"Chacalluta, Arica Ap."
1957-02-06,-18.35555,-70.34028,32.0,180005.0,"Chacalluta, Arica Ap."
1957-02-07,-18.35555,-70.34028,32.7,180005.0,"Chacalluta, Arica Ap."
1957-02-08,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-02-09,-18.35555,-70.34028,31.0,180005.0,"Chacalluta, Arica Ap."
1957-02-10,-18.35555,-70.34028,31.2,180005.0,"Chacalluta, Arica Ap."
1957-02-11,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-02-12,-18.35555,-70.34028,31.4,180005.0,"Chacalluta, Arica Ap."
1957-02-13,-18.35555,-70.34028,31.3,180005.0,"Chacalluta, Arica Ap."
1957-02-14,-18.35555,-70.34028,33.0,180005.0,"Chacalluta, Arica Ap."
1957-02-15,-18.35555,-70.34028,31.3,180005.0,"Chacalluta, Arica Ap."
1957-02-16,-18.35555,-70.34028,31.1,180005.0,"Chacalluta, Arica Ap."
1957-02-17,-18.35555,-70.34028,30.6,180005.0,"Chacalluta, Arica Ap."
1957-02-18,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-02-19,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-02-20,-18.35555,-70.34028,31.7,180005.0,"Chacalluta, Arica Ap."
1957-02-21,-18.35555,-70.34028,31.3,180005.0,"Chacalluta, Arica Ap."
1957-02-22,-18.35555,-70.34028,31.0,180005.0,"Chacalluta, Arica Ap."
1957-02-23,-18.35555,-70.34028,29.0,180005.0,"Chacalluta, Arica Ap."
1957-02-24,-18.35555,-70.34028,27.7,180005.0,"Chacalluta, Arica Ap."
1957-02-25,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-02-26,-18.35555,-70.34028,31.0,180005.0,"Chacalluta, Arica Ap."
1957-02-27,-18.35555,-70.34028,32.1,180005.0,"Chacalluta, Arica Ap."
1957-02-28,-18.35555,-70.34028,29.0,180005.0,"Chacalluta, Arica Ap."
1957-03-01,-18.35555,-70.34028,33.6,180005.0,"Chacalluta, Arica Ap."
1957-03-02,-18.35555,-70.34028,30.2,180005.0,"Chacalluta, Arica Ap."
1957-03-03,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1957-03-04,-18.35555,-70.34028,28.2,180005.0,"Chacalluta, Arica Ap."
1957-03-05,-18.35555,-70.34028,29.0,180005.0,"Chacalluta, Arica Ap."
1957-03-06,-18.35555,-70.34028,29.7,180005.0,"Chacalluta, Arica Ap."
1957-03-07,-18.35555,-70.34028,30.6,180005.0,"Chacalluta, Arica Ap."
1957-03-08,-18.35555,-70.34028,30.1,180005.0,"Chacalluta, Arica Ap."
1957-03-09,-18.35555,-70.34028,29.8,180005.0,"Chacalluta, Arica Ap."
