time,latitud,longitud,Ts_Valor,CodigoNacional,nombreEstacion
1957-01-30 21:00:00,-18.35555,-70.34028,30.1,180005.0,"Chacalluta, Arica Ap."
1957-01-31 06:00:00,-18.35555,-70.34028,21.0,180005.0,"Chacalluta, Arica Ap."
1957-01-31 09:00:00,-18.35555,-70.34028,20.5,180005.0,"Chacalluta, Arica Ap."
1957-01-31 12:00:00,-18.35555,-70.34028,23.1,180005.0,"Chacalluta, Arica Ap."
1957-01-31 15:00:00,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1957-01-31 18:00:00,-18.35555,-70.34028,20.6,180005.0,"Chacalluta, Arica Ap."
1957-01-31 21:00:00,-18.35555,-70.34028,28.7,180005.0,"Chacalluta, Arica Ap."
1957-02-01 06:00:00,-18.35555,-70.34028,19.7,180005.0,"Chacalluta, Arica Ap."
1957-02-01 09:00:00,-18.35555,-70.34028,19.0,180005.0,"Chacalluta, Arica Ap."
1957-02-01 12:00:00,-18.35555,-70.34028,20.2,180005.0,"Chacalluta, Arica Ap."
1957-02-01 15:00:00,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1957-02-01 18:00:00,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1957-02-01 21:00:00,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
1957-02-02 06:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1957-02-02 09:00:00,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1957-02-02 12:00:00,-18.35555,-70.34028,22.0,180005.0,"Chacalluta, Arica Ap."
1957-02-02 15:00:00,-18.35555,-70.34028,27.7,180005.0,"Chacalluta, Arica Ap."
1957-02-02 18:00:00,-18.35555,-70.34028,28.3,180005.0,"Chacalluta, Arica Ap."
1957-02-02 21:00:00,-18.35555,-70.34028,27.0,180005.0,"Chacalluta, Arica Ap."
1957-02-03 06:00:00,-18.35555,-70.34028,19.8,180005.0,"Chacalluta, Arica Ap."
1957-02-03 09:00:00,-18.35555,-70.34028,19.6,180005.0,"Chacalluta, Arica Ap."
1957-02-03 12:00:00,-18.35555,-70.34028,22.6,180005.0,"Chacalluta, Arica Ap."
1957-02-03 15:00:00,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1957-02-03 18:00:00,-18.35555,-70.34028,30.0,180005.0,"Chacalluta, Arica Ap."
1957-02-03 21:00:00,-18.35555,-70.34028,28.4,180005.0,"Chacalluta, Arica Ap."
1957-02-04 06:00:00,-18.35555,-70.34028,22.4,180005.0,"Chacalluta, Arica Ap."
1957-02-04 09:00:00,-18.35555,-70.34028,21.9,180005.0,"Chacalluta, Arica Ap."
1957-02-04 12:00:00,-18.35555,-70.34028,23.4,180005.0,"Chacalluta, Arica Ap."
1957-02-04 15:00:00,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1957-02-04 18:00:00,-18.35555,-70.34028,30.8,180005.0,"Chacalluta, Arica Ap."
1957-02-04 21:00:00,-18.35555,-70.34028,31.0,180005.0,"Chacalluta, Arica Ap."
1957-02-05 06:00:00,-18.35555,-70.34028,21.8,180005.0,"Chacalluta, Arica Ap."
1957-02-05 09:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1957-02-05 12:00:00,-18.35555,-70.34028,22.8,180005.0,"Chacalluta, Arica Ap."
1957-02-05 15:00:00,-18.35555,-70.34028,28.7,180005.0,"Chacalluta, Arica Ap."
1957-02-05 18:00:00,-18.35555,-70.34028,30.3,180005.0,"Chacalluta, Arica Ap."
1957-02-05 21:00:00,-18.35555,-70.34028,29.3,180005.0,"Chacalluta, Arica Ap."
1957-02-06 06:00:00,-18.35555,-70.34028,20.0,180005.0,"Chacalluta, Arica Ap."
1957-02-06 09:00:00,-18.35555,-70.34028,18.7,180005.0,"Chacalluta, Arica Ap."
1957-02-06 12:00:00,-18.35555,-70.34028,22.2,180005.0,"Chacalluta, Arica Ap."
1957-02-06 15:00:00,-18.35555,-70.34028,28.1,180005.0,"Chacalluta, Arica Ap."
