time,latitud,longitud,RRR6_Valor,Traza_Valor,CodigoNacional,nombreEstacion
1955-01-01 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-01 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-02 03:00:00,-27.15889,-109.4325,7.4,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-02 15:00:00,-27.15889,-109.4325,0.3,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-03 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-03 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-04 03:00:00,-27.15889,-109.4325,9.8,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-04 15:00:00,-27.15889,-109.4325,4.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-05 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-05 15:00:00,-27.15889,-109.4325,0.5,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-06 03:00:00,-27.15889,-109.4325,1.4,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-06 15:00:00,-27.15889,-109.4325,0.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-07 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-07 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-08 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-08 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-09 03:00:00,-27.15889,-109.4325,0.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-09 15:00:00,-27.15889,-109.4325,9.5,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-10 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-10 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-11 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-11 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-12 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-12 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-13 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-13 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-14 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-14 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-15 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-15 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-16 03:00:00,-27.15889,-109.4325,6.3,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-16 15:00:00,-27.15889,-109.4325,0.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-17 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-17 15:00:00,-27.15889,-109.4325,0.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-18 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-18 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-19 03:00:00,-27.15889,-109.4325,2.3,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-19 15:00:00,-27.15889,-109.4325,7.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-20 03:00:00,-27.15889,-109.4325,0.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-20 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-21 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-21 15:00:00,-27.15889,-109.4325,1.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-22 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-22 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-23 03:00:00,-27.15889,-109.4325,1.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-23 15:00:00,-27.15889,-109.4325,2.7,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-24 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-24 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-25 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-25 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-26 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-26 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-27 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-27 15:00:00,-27.15889,-109.4325,0.5,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-28 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-28 15:00:00,-27.15889,-109.4325,6.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-29 03:00:00,-27.15889,-109.4325,25.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-29 15:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-30 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-30 15:00:00,-27.15889,-109.4325,4.3,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-31 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-01-31 15:00:00,-27.15889,-109.4325,0.5,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-01 03:00:00,-27.15889,-109.4325,0.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-01 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-02 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-02 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-03 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-03 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-04 03:00:00,-27.15889,-109.4325,2.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-04 15:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-05 03:00:00,-27.15889,-109.4325,1.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-05 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-06 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-06 15:00:00,-27.15889,-109.4325,1.7,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-07 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-07 15:00:00,-27.15889,-109.4325,0.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-08 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-08 15:00:00,-27.15889,-109.4325,3.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-09 03:00:00,-27.15889,-109.4325,1.7,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-09 15:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-10 03:00:00,-27.15889,-109.4325,6.5,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-10 15:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-11 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-11 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-12 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-12 15:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-13 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-13 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-14 03:00:00,-27.15889,-109.4325,3.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-14 15:00:00,-27.15889,-109.4325,9.9,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-15 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-15 15:00:00,-27.15889,-109.4325,1.4,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-16 03:00:00,-27.15889,-109.4325,0.9,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-16 15:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-17 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-17 15:00:00,-27.15889,-109.4325,1.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-18 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-18 15:00:00,-27.15889,-109.4325,3.7,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-19 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-19 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-20 03:00:00,-27.15889,-109.4325,0.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-20 15:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-21 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-21 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-22 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-22 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-23 03:00:00,-27.15889,-109.4325,1.8,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-23 15:00:00,-27.15889,-109.4325,2.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-24 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-24 15:00:00,-27.15889,-109.4325,4.9,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-25 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-25 15:00:00,-27.15889,-109.4325,2.9,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-26 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-26 15:00:00,-27.15889,-109.4325,2.8,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-27 03:00:00,-27.15889,-109.4325,2.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-27 15:00:00,-27.15889,-109.4325,1.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-28 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-02-28 15:00:00,-27.15889,-109.4325,0.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-01 03:00:00,-27.15889,-109.4325,0.2,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-01 15:00:00,-27.15889,-109.4325,0.3,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-02 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-02 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-03 03:00:00,-27.15889,-109.4325,0.1,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-03 15:00:00,-27.15889,-109.4325,0.4,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-04 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-04 15:00:00,-27.15889,-109.4325,1.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-05 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-05 15:00:00,-27.15889,-109.4325,4.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-06 03:00:00,-27.15889,-109.4325,0.6,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-06 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-07 03:00:00,-27.15889,-109.4325,0.4,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-07 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-08 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-08 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-09 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-09 15:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-10 03:00:00,-27.15889,-109.4325,0.0,0.0,270001.0,Mataveri  Isla de Pascua Ap.
1955-03-10 15:00:00,-27.15889,-109.4325,4.7,0.0,270001.0,Mataveri  Isla de Pascua Ap.
