time,latitud,longitud,TxPM,CodigoNacional,nombreEstacion
1959-01-02,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1959-01-03,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1959-01-04,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1959-01-05,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1959-01-06,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1959-01-07,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1959-01-08,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1959-01-09,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1959-01-10,-18.35555,-70.34028,25.1,180005.0,"Chacalluta, Arica Ap."
1959-01-11,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1959-01-12,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1959-01-13,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1959-01-14,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1959-01-15,-18.35555,-70.34028,25.5,180005.0,"Chacalluta, Arica Ap."
1959-01-16,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1959-01-17,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1959-01-18,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1959-01-19,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1959-01-20,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1959-01-21,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
1959-01-22,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1959-01-23,-18.35555,-70.34028,26.6,180005.0,"Chacalluta, Arica Ap."
1959-01-24,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1959-01-25,-18.35555,-70.34028,27.2,180005.0,"Chacalluta, Arica Ap."
1959-01-26,-18.35555,-70.34028,25.2,180005.0,"Chacalluta, Arica Ap."
1959-01-27,-18.35555,-70.34028,26.3,180005.0,"Chacalluta, Arica Ap."
1959-01-28,-18.35555,-70.34028,25.8,180005.0,"Chacalluta, Arica Ap."
1959-01-29,-18.35555,-70.34028,25.4,180005.0,"Chacalluta, Arica Ap."
1959-01-30,-18.35555,-70.34028,25.0,180005.0,"Chacalluta, Arica Ap."
1959-01-31,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1959-02-01,-18.35555,-70.34028,26.0,180005.0,"Chacalluta, Arica Ap."
1959-02-02,-18.35555,-70.34028,26.4,180005.0,"Chacalluta, Arica Ap."
1959-02-03,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1959-02-04,-18.35555,-70.34028,27.0,180005.0,"Chacalluta, Arica Ap."
1959-02-05,-18.35555,-70.34028,27.5,180005.0,"Chacalluta, Arica Ap."
1959-02-06,-18.35555,-70.34028,26.8,180005.0,"Chacalluta, Arica Ap."
1959-02-07,-18.35555,-70.34028,26.2,180005.0,"Chacalluta, Arica Ap."
1959-02-08,-18.35555,-70.34028,27.8,180005.0,"Chacalluta, Arica Ap."
1959-02-09,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1959-02-10,-18.35555,-70.34028,28.1,180005.0,"Chacalluta, Arica Ap."
1959-02-11,-18.35555,-70.34028,28.0,180005.0,"Chacalluta, Arica Ap."
1959-02-12,-18.35555,-70.34028,27.6,180005.0,"Chacalluta, Arica Ap."
1959-02-13,-18.35555,-70.34028,27.4,180005.0,"Chacalluta, Arica Ap."
1959-02-14,-18.35555,-70.34028,27.6,180005.0,"Chacalluta, Arica Ap."
1959-02-15,-18.35555,-70.34028,25.6,180005.0,"Chacalluta, Arica Ap."
