time,latitud,longitud,min,prom,max,s_cod,nombre
2016-01-02,-29.0572,-70.90517,7.2,7.2,7.2,CACHset0,Cachiyuyo
2016-01-03,-29.0572,-70.90517,6.49,6.49,6.49,CACHset0,Cachiyuyo
2016-01-04,-29.0572,-70.90517,5.7,5.7,5.7,CACHset0,Cachiyuyo
2016-01-05,-29.0572,-70.90517,6.47,6.47,6.47,CACHset0,Cachiyuyo
2016-01-06,-29.0572,-70.90517,7.34,7.34,7.34,CACHset0,Cachiyuyo
2016-01-07,-29.0572,-70.90517,6.79,6.79,6.79,CACHset0,Cachiyuyo
2016-01-08,-29.0572,-70.90517,7.26,7.26,7.26,CACHset0,Cachiyuyo
2016-01-09,-29.0572,-70.90517,7.72,7.72,7.72,CACHset0,Cachiyuyo
2016-01-10,-29.0572,-70.90517,7.03,7.03,7.03,CACHset0,Cachiyuyo
2016-01-11,-29.0572,-70.90517,6.61,6.61,6.61,CACHset0,Cachiyuyo
2016-01-12,-29.0572,-70.90517,6.9,6.9,6.9,CACHset0,Cachiyuyo
2016-01-13,-29.0572,-70.90517,6.69,6.69,6.69,CACHset0,Cachiyuyo
2016-01-14,-29.0572,-70.90517,7.13,7.13,7.13,CACHset0,Cachiyuyo
2016-01-15,-29.0572,-70.90517,8.03,8.03,8.03,CACHset0,Cachiyuyo
2016-01-16,-29.0572,-70.90517,7.94,7.94,7.94,CACHset0,Cachiyuyo
2016-01-17,-29.0572,-70.90517,7.09,7.09,7.09,CACHset0,Cachiyuyo
2016-01-18,-29.0572,-70.90517,5.56,5.56,5.56,CACHset0,Cachiyuyo
2016-01-19,-29.0572,-70.90517,7.61,7.61,7.61,CACHset0,Cachiyuyo
2016-01-20,-29.0572,-70.90517,7.59,7.59,7.59,CACHset0,Cachiyuyo
2016-01-21,-29.0572,-70.90517,6.76,6.76,6.76,CACHset0,Cachiyuyo
2016-01-22,-29.0572,-70.90517,6.43,6.43,6.43,CACHset0,Cachiyuyo
2016-01-23,-29.0572,-70.90517,6.31,6.31,6.31,CACHset0,Cachiyuyo
2016-01-24,-29.0572,-70.90517,7.18,7.18,7.18,CACHset0,Cachiyuyo
2016-01-25,-29.0572,-70.90517,6.08,6.08,6.08,CACHset0,Cachiyuyo
2016-01-26,-29.0572,-70.90517,6.94,6.94,6.94,CACHset0,Cachiyuyo
2016-01-27,-29.0572,-70.90517,6.92,6.92,6.92,CACHset0,Cachiyuyo
2016-01-28,-29.0572,-70.90517,7.4,7.4,7.4,CACHset0,Cachiyuyo
2016-01-29,-29.0572,-70.90517,7.13,7.13,7.13,CACHset0,Cachiyuyo
2016-01-30,-29.0572,-70.90517,6.7,6.7,6.7,CACHset0,Cachiyuyo
2016-01-31,-29.0572,-70.90517,6.44,6.44,6.44,CACHset0,Cachiyuyo
2016-02-01,-29.0572,-70.90517,5.84,5.84,5.84,CACHset0,Cachiyuyo
2016-02-02,-29.0572,-70.90517,6.57,6.57,6.57,CACHset0,Cachiyuyo
2016-02-03,-29.0572,-70.90517,6.45,6.45,6.45,CACHset0,Cachiyuyo
2016-02-04,-29.0572,-70.90517,6.21,6.21,6.21,CACHset0,Cachiyuyo
2016-02-05,-29.0572,-70.90517,7.07,7.07,7.07,CACHset0,Cachiyuyo
