time,latitud,longitud,TxPM,CodigoNacional,nombreEstacion
1952-01-02,-34.96944,-71.21694,32.0,340031.0,"General Freire, Curicó Ad."
1952-01-03,-34.96944,-71.21694,31.0,340031.0,"General Freire, Curicó Ad."
1952-01-04,-34.96944,-71.21694,31.0,340031.0,"General Freire, Curicó Ad."
1952-01-05,-34.96944,-71.21694,32.0,340031.0,"General Freire, Curicó Ad."
1952-01-06,-34.96944,-71.21694,32.0,340031.0,"General Freire, Curicó Ad."
1952-01-07,-34.96944,-71.21694,31.0,340031.0,"General Freire, Curicó Ad."
1952-01-08,-34.96944,-71.21694,34.0,340031.0,"General Freire, Curicó Ad."
1952-01-09,-34.96944,-71.21694,34.0,340031.0,"General Freire, Curicó Ad."
1952-01-10,-34.96944,-71.21694,33.0,340031.0,"General Freire, Curicó Ad."
1952-01-11,-34.96944,-71.21694,30.0,340031.0,"General Freire, Curicó Ad."
1952-01-12,-34.96944,-71.21694,30.0,340031.0,"General Freire, Curicó Ad."
1952-01-13,-34.96944,-71.21694,30.0,340031.0,"General Freire, Curicó Ad."
1952-01-14,-34.96944,-71.21694,30.0,340031.0,"General Freire, Curicó Ad."
1952-01-15,-34.96944,-71.21694,32.0,340031.0,"General Freire, Curicó Ad."
1952-01-16,-34.96944,-71.21694,32.0,340031.0,"General Freire, Curicó Ad."
1952-01-17,-34.96944,-71.21694,32.0,340031.0,"General Freire, Curicó Ad."
1952-01-18,-34.96944,-71.21694,33.0,340031.0,"General Freire, Curicó Ad."
1952-01-19,-34.96944,-71.21694,35.0,340031.0,"General Freire, Curicó Ad."
1952-01-20,-34.96944,-71.21694,32.0,340031.0,"General Freire, Curicó Ad."
1952-01-21,-34.96944,-71.21694,34.0,340031.0,"General Freire, Curicó Ad."
1952-01-22,-34.96944,-71.21694,34.0,340031.0,"General Freire, Curicó Ad."
1952-01-23,-34.96944,-71.21694,34.0,340031.0,"General Freire, Curicó Ad."
1952-01-24,-34.96944,-71.21694,34.0,340031.0,"General Freire, Curicó Ad."
1952-01-25,-34.96944,-71.21694,31.0,340031.0,"General Freire, Curicó Ad."
1952-01-26,-34.96944,-71.21694,31.0,340031.0,"General Freire, Curicó Ad."
