time,latitud,longitud,TnAM,CodigoNacional,nombreEstacion
1950-06-01 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-06-02 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1950-06-03 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1950-06-04 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1950-06-05 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1950-06-06 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1950-06-07 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1950-06-08 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1950-06-09 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1950-06-10 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1950-06-11 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1950-06-12 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1950-06-13 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1950-06-14 12:00:00,-34.96944,-71.21694,3.0,340031.0,"General Freire, Curicó Ad."
1950-06-15 12:00:00,-34.96944,-71.21694,3.0,340031.0,"General Freire, Curicó Ad."
1950-06-16 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1950-06-17 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1950-06-18 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1950-06-19 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-06-20 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1950-06-21 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-06-22 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1950-06-23 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1950-06-24 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1950-06-25 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-06-26 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1950-06-27 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-06-28 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1950-06-29 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1950-06-30 12:00:00,-34.96944,-71.21694,,340031.0,"General Freire, Curicó Ad."
1950-07-01 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-07-02 12:00:00,-34.96944,-71.21694,,340031.0,"General Freire, Curicó Ad."
1950-07-03 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1950-07-04 12:00:00,-34.96944,-71.21694,0.1,340031.0,"General Freire, Curicó Ad."
1950-07-05 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1950-07-06 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1950-07-07 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1950-07-08 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1950-07-09 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1950-07-10 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1950-07-11 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-07-12 12:00:00,-34.96944,-71.21694,3.0,340031.0,"General Freire, Curicó Ad."
1950-07-13 12:00:00,-34.96944,-71.21694,6.0,340031.0,"General Freire, Curicó Ad."
1950-07-14 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1950-07-15 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1950-07-16 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1950-07-17 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1950-07-18 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1950-07-19 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1950-07-20 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1950-07-21 12:00:00,-34.96944,-71.21694,3.0,340031.0,"General Freire, Curicó Ad."
1950-07-22 12:00:00,-34.96944,-71.21694,3.0,340031.0,"General Freire, Curicó Ad."
1950-07-23 12:00:00,-34.96944,-71.21694,-2.0,340031.0,"General Freire, Curicó Ad."
