time,latitud,longitud,min,prom,max,s_cod,nombre
2009-01-02,-29.754064,-71.257442,4.1,4.1,4.1,5set0,La Serena [El Romeral]
2009-01-03,-29.754064,-71.257442,4.32,4.32,4.32,5set0,La Serena [El Romeral]
2009-01-04,-29.754064,-71.257442,4.86,4.86,4.86,5set0,La Serena [El Romeral]
2009-01-05,-29.754064,-71.257442,4.83,4.83,4.83,5set0,La Serena [El Romeral]
2009-01-06,-29.754064,-71.257442,5.01,5.01,5.01,5set0,La Serena [El Romeral]
2009-01-07,-29.754064,-71.257442,5.11,5.11,5.11,5set0,La Serena [El Romeral]
2009-01-08,-29.754064,-71.257442,4.69,4.69,4.69,5set0,La Serena [El Romeral]
2009-01-09,-29.754064,-71.257442,3.91,3.91,3.91,5set0,La Serena [El Romeral]
2009-01-10,-29.754064,-71.257442,4.47,4.47,4.47,5set0,La Serena [El Romeral]
2009-01-11,-29.754064,-71.257442,4.52,4.52,4.52,5set0,La Serena [El Romeral]
2009-01-12,-29.754064,-71.257442,4.34,4.34,4.34,5set0,La Serena [El Romeral]
2009-01-13,-29.754064,-71.257442,4.83,4.83,4.83,5set0,La Serena [El Romeral]
2009-01-14,-29.754064,-71.257442,3.28,3.28,3.28,5set0,La Serena [El Romeral]
2009-01-15,-29.754064,-71.257442,5.82,5.82,5.82,5set0,La Serena [El Romeral]
2009-01-16,-29.754064,-71.257442,4.85,4.85,4.85,5set0,La Serena [El Romeral]
2009-01-17,-29.754064,-71.257442,4.98,4.98,4.98,5set0,La Serena [El Romeral]
2009-01-18,-29.754064,-71.257442,5.09,5.09,5.09,5set0,La Serena [El Romeral]
2009-01-19,-29.754064,-71.257442,3.18,3.18,3.18,5set0,La Serena [El Romeral]
2009-01-20,-29.754064,-71.257442,2.64,2.64,2.64,5set0,La Serena [El Romeral]
2009-01-21,-29.754064,-71.257442,4.79,4.79,4.79,5set0,La Serena [El Romeral]
2009-01-22,-29.754064,-71.257442,2.23,2.23,2.23,5set0,La Serena [El Romeral]
2009-02-04,-29.754064,-71.257442,6.2,6.2,6.2,5set0,La Serena [El Romeral]
2009-02-05,-29.754064,-71.257442,5.72,5.72,5.72,5set0,La Serena [El Romeral]
2009-02-06,-29.754064,-71.257442,5.05,5.05,5.05,5set0,La Serena [El Romeral]
2009-02-07,-29.754064,-71.257442,2.49,2.49,2.49,5set0,La Serena [El Romeral]
2009-02-08,-29.754064,-71.257442,4.33,4.33,4.33,5set0,La Serena [El Romeral]
2009-02-09,-29.754064,-71.257442,4.09,4.09,4.09,5set0,La Serena [El Romeral]
2009-02-10,-29.754064,-71.257442,3.64,3.64,3.64,5set0,La Serena [El Romeral]
2009-02-11,-29.754064,-71.257442,5.13,5.13,5.13,5set0,La Serena [El Romeral]
2009-02-12,-29.754064,-71.257442,4.4,4.4,4.4,5set0,La Serena [El Romeral]
2009-02-13,-29.754064,-71.257442,4.3,4.3,4.3,5set0,La Serena [El Romeral]
2009-02-14,-29.754064,-71.257442,4.48,4.48,4.48,5set0,La Serena [El Romeral]
2009-02-15,-29.754064,-71.257442,4.27,4.27,4.27,5set0,La Serena [El Romeral]
2009-02-16,-29.754064,-71.257442,4.53,4.53,4.53,5set0,La Serena [El Romeral]
2009-02-17,-29.754064,-71.257442,4.53,4.53,4.53,5set0,La Serena [El Romeral]
2009-02-18,-29.754064,-71.257442,4.39,4.39,4.39,5set0,La Serena [El Romeral]
2009-02-19,-29.754064,-71.257442,4.28,4.28,4.28,5set0,La Serena [El Romeral]
2009-02-20,-29.754064,-71.257442,4.31,4.31,4.31,5set0,La Serena [El Romeral]
2009-02-21,-29.754064,-71.257442,3.98,3.98,3.98,5set0,La Serena [El Romeral]
2009-02-22,-29.754064,-71.257442,4.46,4.46,4.46,5set0,La Serena [El Romeral]
2009-02-23,-29.754064,-71.257442,3.96,3.96,3.96,5set0,La Serena [El Romeral]
2009-02-24,-29.754064,-71.257442,4.06,4.06,4.06,5set0,La Serena [El Romeral]
2009-02-25,-29.754064,-71.257442,3.77,3.77,3.77,5set0,La Serena [El Romeral]
2009-02-26,-29.754064,-71.257442,3.24,3.24,3.24,5set0,La Serena [El Romeral]
2009-02-27,-29.754064,-71.257442,2.55,2.55,2.55,5set0,La Serena [El Romeral]
2009-02-28,-29.754064,-71.257442,3.58,3.58,3.58,5set0,La Serena [El Romeral]
2009-03-01,-29.754064,-71.257442,3.95,3.95,3.95,5set0,La Serena [El Romeral]
2009-03-02,-29.754064,-71.257442,2.82,2.82,2.82,5set0,La Serena [El Romeral]
2009-03-03,-29.754064,-71.257442,2.85,2.85,2.85,5set0,La Serena [El Romeral]
2009-03-04,-29.754064,-71.257442,4.73,4.73,4.73,5set0,La Serena [El Romeral]
