time,latitud,longitud,min,prom,max,s_cod,nombre
2007-01-01 01:00:00,-29.754064,-71.257442,90.877,92.207,92.972,30,La Serena [El Romeral]
2007-01-01 02:00:00,-29.754064,-71.257442,87.774,89.866,91.466,30,La Serena [El Romeral]
2007-01-01 03:00:00,-29.754064,-71.257442,85.134,86.307,87.474,30,La Serena [El Romeral]
2007-01-01 04:00:00,-29.754064,-71.257442,85.792,88.302,90.8,30,La Serena [El Romeral]
2007-01-01 05:00:00,-29.754064,-71.257442,85.729,89.189,91.172,30,La Serena [El Romeral]
2007-01-01 06:00:00,-29.754064,-71.257442,85.336,89.755,92.371,30,La Serena [El Romeral]
2007-01-01 07:00:00,-29.754064,-71.257442,76.245,86.843,92.436,30,La Serena [El Romeral]
2007-01-01 08:00:00,-29.754064,-71.257442,64.339,71.244,75.435,30,La Serena [El Romeral]
2007-01-01 09:00:00,-29.754064,-71.257442,56.376,59.724,63.703,30,La Serena [El Romeral]
2007-01-01 10:00:00,-29.754064,-71.257442,55.935,58.028,60.257,30,La Serena [El Romeral]
2007-01-01 11:00:00,-29.754064,-71.257442,52.764,55.264,58.804,30,La Serena [El Romeral]
2007-01-01 12:00:00,-29.754064,-71.257442,50.664,52.278,54.706,30,La Serena [El Romeral]
2007-01-01 13:00:00,-29.754064,-71.257442,49.908,51.624,53.216,30,La Serena [El Romeral]
2007-01-01 14:00:00,-29.754064,-71.257442,48.788,51.591,53.584,30,La Serena [El Romeral]
2007-01-01 15:00:00,-29.754064,-71.257442,50.455,52.612,54.574,30,La Serena [El Romeral]
2007-01-01 16:00:00,-29.754064,-71.257442,51.429,53.517,55.869,30,La Serena [El Romeral]
2007-01-01 17:00:00,-29.754064,-71.257442,53.256,59.997,64.982,30,La Serena [El Romeral]
2007-01-01 18:00:00,-29.754064,-71.257442,64.042,65.255,66.744,30,La Serena [El Romeral]
2007-01-01 19:00:00,-29.754064,-71.257442,63.737,65.691,67.459,30,La Serena [El Romeral]
2007-01-01 20:00:00,-29.754064,-71.257442,67.494,72.847,76.34,30,La Serena [El Romeral]
2007-01-01 21:00:00,-29.754064,-71.257442,75.64,78.032,80.334,30,La Serena [El Romeral]
2007-01-01 22:00:00,-29.754064,-71.257442,80.264,83.395,85.281,30,La Serena [El Romeral]
2007-01-01 23:00:00,-29.754064,-71.257442,85.318,85.946,86.363,30,La Serena [El Romeral]
2007-01-01 01:00:00,-29.754064,-71.257442,90.877,92.207,92.972,30,La Serena [El Romeral]
2007-01-01 02:00:00,-29.754064,-71.257442,87.774,89.866,91.466,30,La Serena [El Romeral]
2007-01-01 03:00:00,-29.754064,-71.257442,85.134,86.307,87.474,30,La Serena [El Romeral]
2007-01-01 04:00:00,-29.754064,-71.257442,85.792,88.302,90.8,30,La Serena [El Romeral]
2007-01-01 05:00:00,-29.754064,-71.257442,85.729,89.189,91.172,30,La Serena [El Romeral]
2007-01-01 06:00:00,-29.754064,-71.257442,85.336,89.755,92.371,30,La Serena [El Romeral]
2007-01-01 07:00:00,-29.754064,-71.257442,76.245,86.843,92.436,30,La Serena [El Romeral]
2007-01-01 08:00:00,-29.754064,-71.257442,64.339,71.244,75.435,30,La Serena [El Romeral]
2007-01-01 09:00:00,-29.754064,-71.257442,56.376,59.724,63.703,30,La Serena [El Romeral]
2007-01-01 10:00:00,-29.754064,-71.257442,55.935,58.028,60.257,30,La Serena [El Romeral]
2007-01-01 11:00:00,-29.754064,-71.257442,52.764,55.264,58.804,30,La Serena [El Romeral]
2007-01-01 12:00:00,-29.754064,-71.257442,50.664,52.278,54.706,30,La Serena [El Romeral]
2007-01-01 13:00:00,-29.754064,-71.257442,49.908,51.624,53.216,30,La Serena [El Romeral]
2007-01-01 14:00:00,-29.754064,-71.257442,48.788,51.591,53.584,30,La Serena [El Romeral]
2007-01-01 15:00:00,-29.754064,-71.257442,50.455,52.612,54.574,30,La Serena [El Romeral]
2007-01-01 16:00:00,-29.754064,-71.257442,51.429,53.517,55.869,30,La Serena [El Romeral]
2007-01-01 17:00:00,-29.754064,-71.257442,53.256,59.997,64.982,30,La Serena [El Romeral]
2007-01-01 18:00:00,-29.754064,-71.257442,64.042,65.255,66.744,30,La Serena [El Romeral]
2007-01-01 19:00:00,-29.754064,-71.257442,63.737,65.691,67.459,30,La Serena [El Romeral]
2007-01-01 20:00:00,-29.754064,-71.257442,67.494,72.847,76.34,30,La Serena [El Romeral]
2007-01-01 21:00:00,-29.754064,-71.257442,75.64,78.032,80.334,30,La Serena [El Romeral]
2007-01-01 22:00:00,-29.754064,-71.257442,80.264,83.395,85.281,30,La Serena [El Romeral]
2007-01-01 23:00:00,-29.754064,-71.257442,85.318,85.946,86.363,30,La Serena [El Romeral]
2007-01-02 00:00:00,-29.754064,-71.257442,83.535,85.37,86.847,30,La Serena [El Romeral]
2007-01-02 01:00:00,-29.754064,-71.257442,82.922,88.408,90.471,30,La Serena [El Romeral]
2007-01-02 02:00:00,-29.754064,-71.257442,90.559,91.226,91.854,30,La Serena [El Romeral]
2007-01-02 03:00:00,-29.754064,-71.257442,91.018,91.69,91.977,30,La Serena [El Romeral]
2007-01-02 04:00:00,-29.754064,-71.257442,90.383,91.562,92.382,30,La Serena [El Romeral]
2007-01-02 05:00:00,-29.754064,-71.257442,88.285,89.247,90.672,30,La Serena [El Romeral]
2007-01-02 06:00:00,-29.754064,-71.257442,86.66,87.737,88.181,30,La Serena [El Romeral]
2007-01-02 07:00:00,-29.754064,-71.257442,79.596,83.242,86.802,30,La Serena [El Romeral]
2007-01-02 08:00:00,-29.754064,-71.257442,68.393,74.283,80.131,30,La Serena [El Romeral]
2007-01-02 09:00:00,-29.754064,-71.257442,64.192,67.286,69.965,30,La Serena [El Romeral]
2007-01-02 10:00:00,-29.754064,-71.257442,60.219,62.984,66.235,30,La Serena [El Romeral]
2007-01-02 11:00:00,-29.754064,-71.257442,54.785,58.501,61.402,30,La Serena [El Romeral]
2007-01-02 12:00:00,-29.754064,-71.257442,49.719,52.876,56.08,30,La Serena [El Romeral]
2007-01-02 13:00:00,-29.754064,-71.257442,48.672,51.543,54.636,30,La Serena [El Romeral]
2007-01-02 14:00:00,-29.754064,-71.257442,51.155,52.283,53.812,30,La Serena [El Romeral]
2007-01-02 15:00:00,-29.754064,-71.257442,47.761,49.709,54.548,30,La Serena [El Romeral]
2007-01-02 16:00:00,-29.754064,-71.257442,49.585,51.376,53.418,30,La Serena [El Romeral]
2007-01-02 17:00:00,-29.754064,-71.257442,50.601,54.029,56.675,30,La Serena [El Romeral]
2007-01-02 18:00:00,-29.754064,-71.257442,55.433,60.965,64.354,30,La Serena [El Romeral]
2007-01-02 19:00:00,-29.754064,-71.257442,60.558,62.044,63.394,30,La Serena [El Romeral]
2007-01-02 20:00:00,-29.754064,-71.257442,62.83,63.603,64.45,30,La Serena [El Romeral]
2007-01-02 21:00:00,-29.754064,-71.257442,64.382,71.084,76.706,30,La Serena [El Romeral]
2007-01-02 22:00:00,-29.754064,-71.257442,76.818,79.979,83.956,30,La Serena [El Romeral]
2007-01-02 23:00:00,-29.754064,-71.257442,84.136,84.917,85.157,30,La Serena [El Romeral]
2007-01-03 00:00:00,-29.754064,-71.257442,83.37,84.682,85.754,30,La Serena [El Romeral]
2007-01-03 01:00:00,-29.754064,-71.257442,84.548,85.445,86.353,30,La Serena [El Romeral]
2007-01-03 02:00:00,-29.754064,-71.257442,85.747,86.53,87.576,30,La Serena [El Romeral]
2007-01-03 03:00:00,-29.754064,-71.257442,83.231,85.795,87.445,30,La Serena [El Romeral]
2007-01-03 04:00:00,-29.754064,-71.257442,85.919,87.285,88.188,30,La Serena [El Romeral]
2007-01-03 05:00:00,-29.754064,-71.257442,86.718,88.479,89.883,30,La Serena [El Romeral]
2007-01-03 06:00:00,-29.754064,-71.257442,86.473,88.199,89.587,30,La Serena [El Romeral]
2007-01-03 07:00:00,-29.754064,-71.257442,76.793,80.899,88.319,30,La Serena [El Romeral]
2007-01-03 08:00:00,-29.754064,-71.257442,65.555,71.016,76.958,30,La Serena [El Romeral]
2007-01-03 09:00:00,-29.754064,-71.257442,60.638,63.629,66.765,30,La Serena [El Romeral]
2007-01-03 10:00:00,-29.754064,-71.257442,51.384,56.133,61.943,30,La Serena [El Romeral]
2007-01-03 11:00:00,-29.754064,-71.257442,51.511,52.954,54.23,30,La Serena [El Romeral]
2007-01-03 12:00:00,-29.754064,-71.257442,50.658,54.202,57.002,30,La Serena [El Romeral]
2007-01-03 13:00:00,-29.754064,-71.257442,50.66,52.594,55.048,30,La Serena [El Romeral]
2007-01-03 14:00:00,-29.754064,-71.257442,53.259,54.453,55.509,30,La Serena [El Romeral]
2007-01-03 15:00:00,-29.754064,-71.257442,51.253,53.008,55.256,30,La Serena [El Romeral]
2007-01-03 16:00:00,-29.754064,-71.257442,53.073,57.863,60.857,30,La Serena [El Romeral]
2007-01-03 17:00:00,-29.754064,-71.257442,58.353,59.79,61.419,30,La Serena [El Romeral]
2007-01-03 18:00:00,-29.754064,-71.257442,59.808,60.906,63.827,30,La Serena [El Romeral]
2007-01-03 19:00:00,-29.754064,-71.257442,63.47,67.262,72.357,30,La Serena [El Romeral]
2007-01-03 20:00:00,-29.754064,-71.257442,71.973,78.182,81.369,30,La Serena [El Romeral]
2007-01-03 21:00:00,-29.754064,-71.257442,80.65,81.463,82.124,30,La Serena [El Romeral]
2007-01-03 22:00:00,-29.754064,-71.257442,80.095,80.933,81.817,30,La Serena [El Romeral]
2007-01-03 23:00:00,-29.754064,-71.257442,80.069,80.627,81.161,30,La Serena [El Romeral]
2007-01-04 00:00:00,-29.754064,-71.257442,80.019,81.331,82.767,30,La Serena [El Romeral]
2007-01-04 01:00:00,-29.754064,-71.257442,82.263,85.988,88.379,30,La Serena [El Romeral]
2007-01-04 02:00:00,-29.754064,-71.257442,88.051,88.825,89.597,30,La Serena [El Romeral]
2007-01-04 03:00:00,-29.754064,-71.257442,88.831,89.869,90.997,30,La Serena [El Romeral]
2007-01-04 04:00:00,-29.754064,-71.257442,88.921,89.694,90.349,30,La Serena [El Romeral]
2007-01-04 05:00:00,-29.754064,-71.257442,88.838,90.176,91.157,30,La Serena [El Romeral]
2007-01-04 06:00:00,-29.754064,-71.257442,87.549,88.71,89.457,30,La Serena [El Romeral]
2007-01-04 07:00:00,-29.754064,-71.257442,78.549,83.992,87.558,30,La Serena [El Romeral]
2007-01-04 08:00:00,-29.754064,-71.257442,68.465,73.65,79.024,30,La Serena [El Romeral]
2007-01-04 09:00:00,-29.754064,-71.257442,61.505,65.169,69.878,30,La Serena [El Romeral]
2007-01-04 10:00:00,-29.754064,-71.257442,59.591,60.79,62.121,30,La Serena [El Romeral]
2007-01-04 11:00:00,-29.754064,-71.257442,57.865,61.067,64.75,30,La Serena [El Romeral]
2007-01-04 12:00:00,-29.754064,-71.257442,60.114,63.008,65.75,30,La Serena [El Romeral]
2007-01-04 13:00:00,-29.754064,-71.257442,59.618,61.853,63.694,30,La Serena [El Romeral]
2007-01-04 14:00:00,-29.754064,-71.257442,59.068,60.874,63.552,30,La Serena [El Romeral]
2007-01-04 15:00:00,-29.754064,-71.257442,54.059,56.671,58.971,30,La Serena [El Romeral]
2007-01-04 16:00:00,-29.754064,-71.257442,54.241,56.97,60.157,30,La Serena [El Romeral]
2007-01-04 17:00:00,-29.754064,-71.257442,59.735,63.324,65.553,30,La Serena [El Romeral]
2007-01-04 18:00:00,-29.754064,-71.257442,63.125,68.426,72.662,30,La Serena [El Romeral]
2007-01-04 19:00:00,-29.754064,-71.257442,71.962,74.696,78.072,30,La Serena [El Romeral]
2007-01-04 20:00:00,-29.754064,-71.257442,77.432,78.222,79.458,30,La Serena [El Romeral]
2007-01-04 21:00:00,-29.754064,-71.257442,79.477,80.781,81.786,30,La Serena [El Romeral]
2007-01-04 22:00:00,-29.754064,-71.257442,81.455,82.117,82.494,30,La Serena [El Romeral]
2007-01-04 23:00:00,-29.754064,-71.257442,82.236,82.822,83.45,30,La Serena [El Romeral]
2007-01-05 00:00:00,-29.754064,-71.257442,82.757,84.578,85.719,30,La Serena [El Romeral]
2007-01-05 01:00:00,-29.754064,-71.257442,84.403,85.326,85.809,30,La Serena [El Romeral]
2007-01-05 02:00:00,-29.754064,-71.257442,85.3,85.986,86.671,30,La Serena [El Romeral]
2007-01-05 03:00:00,-29.754064,-71.257442,84.759,86.074,86.835,30,La Serena [El Romeral]
2007-01-05 04:00:00,-29.754064,-71.257442,83.904,84.596,85.732,30,La Serena [El Romeral]
2007-01-05 05:00:00,-29.754064,-71.257442,83.815,85.021,86.06,30,La Serena [El Romeral]
2007-01-05 06:00:00,-29.754064,-71.257442,83.546,84.964,85.964,30,La Serena [El Romeral]
2007-01-05 07:00:00,-29.754064,-71.257442,80.345,82.181,83.685,30,La Serena [El Romeral]
