time,latitud,longitud,TnAM,CodigoNacional,nombreEstacion
1952-01-01 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-02 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-03 12:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-01-04 12:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-01-05 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-06 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-01-07 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-08 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-09 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-10 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-11 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-12 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-01-13 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-01-14 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-15 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-16 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-17 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-18 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-01-19 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-20 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-21 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-22 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-23 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-24 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-01-25 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-26 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-27 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-01-28 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-01-29 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-01-30 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-01-31 12:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-02-01 12:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-02-02 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-02-03 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-04 12:00:00,-34.96944,-71.21694,17.0,340031.0,"General Freire, Curicó Ad."
1952-02-05 12:00:00,-34.96944,-71.21694,15.0,340031.0,"General Freire, Curicó Ad."
1952-02-06 12:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-02-07 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-08 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-09 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-02-10 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-11 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-02-12 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-13 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-14 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-02-15 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-02-16 12:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-02-17 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-18 12:00:00,-34.96944,-71.21694,5.0,340031.0,"General Freire, Curicó Ad."
1952-02-19 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-02-20 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-02-21 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-22 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-02-23 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-24 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-02-25 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-02-26 12:00:00,-34.96944,-71.21694,7.6,340031.0,"General Freire, Curicó Ad."
1952-02-27 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-02-28 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-02-29 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-03-01 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-03-02 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-03-03 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-03-04 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-03-05 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-03-06 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-03-07 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-03-08 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-03-09 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-03-10 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-03-11 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-03-12 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-03-13 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-03-14 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-03-15 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-03-16 12:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-03-17 12:00:00,-34.96944,-71.21694,12.0,340031.0,"General Freire, Curicó Ad."
1952-03-18 12:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-03-19 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-03-20 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-03-21 12:00:00,-34.96944,-71.21694,13.0,340031.0,"General Freire, Curicó Ad."
1952-03-22 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-03-23 12:00:00,-34.96944,-71.21694,8.0,340031.0,"General Freire, Curicó Ad."
1952-03-24 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-03-25 12:00:00,-34.96944,-71.21694,6.0,340031.0,"General Freire, Curicó Ad."
1952-03-26 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-03-27 12:00:00,-34.96944,-71.21694,6.0,340031.0,"General Freire, Curicó Ad."
1952-03-28 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-03-29 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-03-30 12:00:00,-34.96944,-71.21694,-2.0,340031.0,"General Freire, Curicó Ad."
1952-03-31 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-04-01 12:00:00,-34.96944,-71.21694,5.0,340031.0,"General Freire, Curicó Ad."
1952-04-02 12:00:00,-34.96944,-71.21694,5.0,340031.0,"General Freire, Curicó Ad."
1952-04-03 12:00:00,-34.96944,-71.21694,5.0,340031.0,"General Freire, Curicó Ad."
1952-04-04 12:00:00,-34.96944,-71.21694,5.0,340031.0,"General Freire, Curicó Ad."
1952-04-05 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-04-06 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-04-07 12:00:00,-34.96944,-71.21694,11.0,340031.0,"General Freire, Curicó Ad."
1952-04-08 12:00:00,-34.96944,-71.21694,6.0,340031.0,"General Freire, Curicó Ad."
1952-04-09 12:00:00,-34.96944,-71.21694,3.0,340031.0,"General Freire, Curicó Ad."
1952-04-10 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-04-11 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-04-12 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1952-04-13 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-04-14 12:00:00,-34.96944,-71.21694,10.0,340031.0,"General Freire, Curicó Ad."
1952-04-15 12:00:00,-34.96944,-71.21694,14.0,340031.0,"General Freire, Curicó Ad."
1952-04-16 12:00:00,-34.96944,-71.21694,6.0,340031.0,"General Freire, Curicó Ad."
1952-04-17 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-04-18 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-04-19 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-04-20 12:00:00,-34.96944,-71.21694,5.0,340031.0,"General Freire, Curicó Ad."
1952-04-21 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-04-22 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1952-04-23 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1952-04-24 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-04-25 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-04-26 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1952-04-27 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
1952-04-28 12:00:00,-34.96944,-71.21694,6.0,340031.0,"General Freire, Curicó Ad."
1952-04-29 12:00:00,-34.96944,-71.21694,7.0,340031.0,"General Freire, Curicó Ad."
1952-04-30 12:00:00,-34.96944,-71.21694,4.0,340031.0,"General Freire, Curicó Ad."
1952-05-01 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1952-05-02 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-05-03 12:00:00,-34.96944,-71.21694,-3.0,340031.0,"General Freire, Curicó Ad."
1952-05-04 12:00:00,-34.96944,-71.21694,-1.0,340031.0,"General Freire, Curicó Ad."
1952-05-05 12:00:00,-34.96944,-71.21694,0.0,340031.0,"General Freire, Curicó Ad."
1952-05-06 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-05-07 12:00:00,-34.96944,-71.21694,9.0,340031.0,"General Freire, Curicó Ad."
1952-05-08 12:00:00,-34.96944,-71.21694,2.0,340031.0,"General Freire, Curicó Ad."
1952-05-09 12:00:00,-34.96944,-71.21694,1.0,340031.0,"General Freire, Curicó Ad."
